year,quarter,emission_medium,pollutant_type,quantity_kg,location,regulatory_limit_kg,monitoring_method,discharge_point,exceedance_flag,facility_type,unit,permit_id,regulator,lab_accreditation,test_report_id
2024,Q1,Water,Heavy Metals (Pb),0.29,Vadodara Chemicals,38.4,Auto-sampler 24h composite,VAD-W-8484,No,Petchem,kg,PCB-VADO-23842,CPCB (Central PCB),External — DNV,TR-2024Q1-316638
2024,Q1,Water,Heavy Metals (Hg),0.06,Vadodara Chemicals,9.6,Online TOC analyser,VAD-W-3209,No,Petchem,kg,PCB-VADO-23842,WBPCB (West Bengal),NABL,TR-2024Q1-491589
2024,Q1,Land,Hazardous Sludge,85.59,Vadodara Chemicals,7440.0,Weighbridge data,VAD-L-1556,No,Petchem,kg,PCB-VADO-15265,TNPCB (Tamil Nadu),NABL + ISO 17025,TR-2024Q1-250191
2024,Q1,Land,Spent Catalyst,46.31,Vadodara Chemicals,4800.0,Lab analysis,VAD-L-8217,No,Petchem,kg,PCB-VADO-15265,OSPCB (Odisha),ISO 17025,TR-2024Q1-072824
2024,Q1,Air,NOx,98.11,Paradip Plant,10800.0,CEMS — Continuous,PAR-A-7418,No,Petchem,kg,PCB-PARA-35978,WBPCB (West Bengal),NABL + ISO 17025,TR-2024Q1-449518
2024,Q1,Air,SOx,107.88,Paradip Plant,13200.0,CEMS — Continuous,PAR-A-9024,No,Petchem,kg,PCB-PARA-35978,CPCB (Central PCB),NABL,TR-2024Q1-686776
2024,Q1,Air,PM10,19.06,Paradip Plant,2160.0,CEMS — Continuous,PAR-A-6182,No,Petchem,kg,PCB-PARA-35978,OSPCB (Odisha),ISO 17025,TR-2024Q1-798401
2024,Q1,Air,PM2.5,10.29,Paradip Plant,1320.0,CEMS — Continuous,PAR-A-9524,No,Petchem,kg,PCB-PARA-35978,KSPCB (Karnataka),NABL,TR-2024Q1-029991
2024,Q1,Air,VOC,31.76,Paradip Plant,3840.0,CEMS — Continuous,PAR-A-1462,No,Petchem,kg,PCB-PARA-35978,MPCB (Maharashtra),MoEF Recognised,TR-2024Q1-442086
2024,Q1,Air,CO,19.04,Paradip Plant,1680.0,CEMS — Continuous,PAR-A-9752,No,Petchem,kg,PCB-PARA-35978,OSPCB (Odisha),MoEF Recognised,TR-2024Q1-279013
2024,Q1,Air,NH3,4.76,Paradip Plant,744.0,CEMS — Continuous,PAR-A-1131,No,Petchem,kg,PCB-PARA-35978,TNPCB (Tamil Nadu),MoEF Recognised,TR-2024Q1-232560
2024,Q1,Water,BOD,33.58,Paradip Plant,3000.0,Online TOC analyser,PAR-W-8815,No,Petchem,kg,PCB-PARA-95441,GPCB (Gujarat),External — DNV,TR-2024Q1-400976
2024,Q1,Water,COD,74.54,Paradip Plant,8400.0,Auto-sampler 24h composite,PAR-W-1186,No,Petchem,kg,PCB-PARA-95441,CPCB (Central PCB),MoEF Recognised,TR-2024Q1-224365
2024,Q1,Water,TSS,47.85,Paradip Plant,5400.0,Online TOC analyser,PAR-W-1648,No,Petchem,kg,PCB-PARA-95441,OSPCB (Odisha),NABL,TR-2024Q1-674502
2024,Q1,Water,Oil & Grease,3.43,Paradip Plant,480.0,Auto-sampler 24h composite,PAR-W-5939,No,Petchem,kg,PCB-PARA-95441,APPCB (Andhra Pradesh),NABL,TR-2024Q1-009895
2024,Q1,Water,Total Nitrogen,7.65,Paradip Plant,1080.0,Auto-sampler 24h composite,PAR-W-8444,No,Petchem,kg,PCB-PARA-95441,CPCB (Central PCB),NABL,TR-2024Q1-620796
2024,Q1,Water,Total Phosphorus,2.91,Paradip Plant,336.0,Auto-sampler 24h composite,PAR-W-6681,No,Petchem,kg,PCB-PARA-95441,APPCB (Andhra Pradesh),MoEF Recognised,TR-2024Q1-542477
2024,Q1,Water,Heavy Metals (Pb),0.3,Paradip Plant,38.4,Online TOC analyser,PAR-W-8145,No,Petchem,kg,PCB-PARA-95441,MPCB (Maharashtra),External — DNV,TR-2024Q1-468727
2024,Q1,Water,Heavy Metals (Hg),0.07,Paradip Plant,9.6,Manual grab sampling,PAR-W-5778,No,Petchem,kg,PCB-PARA-95441,APPCB (Andhra Pradesh),NABL,TR-2024Q1-660499
2024,Q1,Land,Hazardous Sludge,83.01,Paradip Plant,7440.0,Lab analysis,PAR-L-1775,No,Petchem,kg,PCB-PARA-15538,KSPCB (Karnataka),NABL,TR-2024Q1-513220
2024,Q1,Land,Spent Catalyst,51.09,Paradip Plant,4800.0,Lab analysis,PAR-L-5068,No,Petchem,kg,PCB-PARA-15538,WBPCB (West Bengal),NABL,TR-2024Q1-232026
2024,Q1,Air,NOx,104.16,Haldia Petchem,10800.0,CEMS — Continuous,HAL-A-5038,No,Petchem,kg,PCB-HALD-57241,CPCB (Central PCB),ISO 17025,TR-2024Q1-853363
2024,Q1,Air,SOx,114.72,Haldia Petchem,13200.0,CEMS — Continuous,HAL-A-3212,No,Petchem,kg,PCB-HALD-57241,TNPCB (Tamil Nadu),NABL + ISO 17025,TR-2024Q1-981465
2024,Q1,Air,PM10,19.98,Haldia Petchem,2160.0,Manual stack sampling,HAL-A-1737,No,Petchem,kg,PCB-HALD-57241,TNPCB (Tamil Nadu),NABL,TR-2024Q1-280945
2024,Q1,Air,PM2.5,9.2,Haldia Petchem,1320.0,Manual stack sampling,HAL-A-5921,No,Petchem,kg,PCB-HALD-57241,KSPCB (Karnataka),External — DNV,TR-2024Q1-512534
2024,Q1,Air,VOC,37.5,Haldia Petchem,3840.0,CEMS — Continuous,HAL-A-5907,No,Petchem,kg,PCB-HALD-57241,OSPCB (Odisha),NABL + ISO 17025,TR-2024Q1-147458
2024,Q1,Air,CO,12.9,Haldia Petchem,1680.0,Manual stack sampling,HAL-A-9291,No,Petchem,kg,PCB-HALD-57241,KSPCB (Karnataka),NABL + ISO 17025,TR-2024Q1-547560
2024,Q1,Air,NH3,4.01,Haldia Petchem,744.0,Manual stack sampling,HAL-A-9040,No,Petchem,kg,PCB-HALD-57241,WBPCB (West Bengal),External — DNV,TR-2024Q1-249983
2024,Q1,Water,BOD,17.07,Haldia Petchem,3000.0,Online TOC analyser,HAL-W-2783,No,Petchem,kg,PCB-HALD-32485,WBPCB (West Bengal),ISO 17025,TR-2024Q1-586374
2024,Q1,Water,COD,56.15,Haldia Petchem,8400.0,Auto-sampler 24h composite,HAL-W-1656,No,Petchem,kg,PCB-HALD-32485,OSPCB (Odisha),NABL,TR-2024Q1-633484
2024,Q1,Water,TSS,46.82,Haldia Petchem,5400.0,Online TOC analyser,HAL-W-9950,No,Petchem,kg,PCB-HALD-32485,WBPCB (West Bengal),NABL,TR-2024Q1-781261
2024,Q1,Water,Oil & Grease,4.37,Haldia Petchem,480.0,Auto-sampler 24h composite,HAL-W-6409,No,Petchem,kg,PCB-HALD-32485,OSPCB (Odisha),MoEF Recognised,TR-2024Q1-204343
2024,Q1,Water,Total Nitrogen,9.33,Haldia Petchem,1080.0,Manual grab sampling,HAL-W-7974,No,Petchem,kg,PCB-HALD-32485,TNPCB (Tamil Nadu),ISO 17025,TR-2024Q1-237053
2024,Q1,Water,Total Phosphorus,3.18,Haldia Petchem,336.0,Auto-sampler 24h composite,HAL-W-7151,No,Petchem,kg,PCB-HALD-32485,TNPCB (Tamil Nadu),NABL + ISO 17025,TR-2024Q1-315372
2024,Q1,Water,Heavy Metals (Pb),0.2,Haldia Petchem,38.4,Manual grab sampling,HAL-W-7675,No,Petchem,kg,PCB-HALD-32485,APPCB (Andhra Pradesh),ISO 17025,TR-2024Q1-745510
2024,Q1,Land,Hazardous Sludge,57.43,Haldia Petchem,7440.0,Manifest reconciliation,HAL-L-5525,No,Petchem,kg,PCB-HALD-80024,KSPCB (Karnataka),NABL + ISO 17025,TR-2024Q1-991342
2024,Q1,Land,Spent Catalyst,39.08,Haldia Petchem,4800.0,Lab analysis,HAL-L-4376,No,Petchem,kg,PCB-HALD-80024,WBPCB (West Bengal),External — DNV,TR-2024Q1-937114
2024,Q1,Air,NOx,67.31,Gandhar Gas Cracker,10800.0,Manual stack sampling,GAN-A-4193,No,Petchem,kg,PCB-GAND-10444,WBPCB (West Bengal),MoEF Recognised,TR-2024Q1-186026
2024,Q1,Air,SOx,73.16,Gandhar Gas Cracker,13200.0,CEMS — Continuous,GAN-A-3249,No,Petchem,kg,PCB-GAND-10444,CPCB (Central PCB),MoEF Recognised,TR-2024Q1-423284
2024,Q1,Air,PM10,13.39,Gandhar Gas Cracker,2160.0,Manual stack sampling,GAN-A-2582,No,Petchem,kg,PCB-GAND-10444,WBPCB (West Bengal),NABL,TR-2024Q1-805103
2024,Q1,Air,PM2.5,8.69,Gandhar Gas Cracker,1320.0,CEMS — Continuous,GAN-A-7379,No,Petchem,kg,PCB-GAND-10444,CPCB (Central PCB),MoEF Recognised,TR-2024Q1-895999
2024,Q1,Air,VOC,22.2,Gandhar Gas Cracker,3840.0,CEMS — Continuous,GAN-A-3763,No,Petchem,kg,PCB-GAND-10444,KSPCB (Karnataka),ISO 17025,TR-2024Q1-012902
2024,Q1,Air,CO,8.81,Gandhar Gas Cracker,1680.0,Manual stack sampling,GAN-A-1136,No,Petchem,kg,PCB-GAND-10444,WBPCB (West Bengal),MoEF Recognised,TR-2024Q1-023402
2024,Q1,Air,NH3,4.23,Gandhar Gas Cracker,744.0,CEMS — Continuous,GAN-A-6906,No,Petchem,kg,PCB-GAND-10444,MPCB (Maharashtra),NABL,TR-2024Q1-496052
2024,Q1,Water,BOD,16.54,Gandhar Gas Cracker,3000.0,Manual grab sampling,GAN-W-7989,No,Petchem,kg,PCB-GAND-82513,CPCB (Central PCB),External — DNV,TR-2024Q1-602027
2024,Q1,Water,COD,73.08,Gandhar Gas Cracker,8400.0,Online TOC analyser,GAN-W-9116,No,Petchem,kg,PCB-GAND-82513,CPCB (Central PCB),External — DNV,TR-2024Q1-500336
2024,Q1,Water,TSS,45.35,Gandhar Gas Cracker,5400.0,Auto-sampler 24h composite,GAN-W-4666,No,Petchem,kg,PCB-GAND-82513,OSPCB (Odisha),External — DNV,TR-2024Q1-548005
2024,Q1,Water,Oil & Grease,3.36,Gandhar Gas Cracker,480.0,Auto-sampler 24h composite,GAN-W-4363,No,Petchem,kg,PCB-GAND-82513,MPCB (Maharashtra),External — DNV,TR-2024Q1-266076
2024,Q1,Water,Total Nitrogen,6.82,Gandhar Gas Cracker,1080.0,Auto-sampler 24h composite,GAN-W-6870,No,Petchem,kg,PCB-GAND-82513,KSPCB (Karnataka),NABL + ISO 17025,TR-2024Q1-983823
2024,Q1,Water,Total Phosphorus,2.3,Gandhar Gas Cracker,336.0,Auto-sampler 24h composite,GAN-W-3621,No,Petchem,kg,PCB-GAND-82513,MPCB (Maharashtra),NABL,TR-2024Q1-860470
2024,Q1,Water,Heavy Metals (Pb),0.22,Gandhar Gas Cracker,38.4,Online TOC analyser,GAN-W-7169,No,Petchem,kg,PCB-GAND-82513,KSPCB (Karnataka),External — DNV,TR-2024Q1-150734
2024,Q1,Water,Heavy Metals (Hg),0.05,Gandhar Gas Cracker,9.6,Auto-sampler 24h composite,GAN-W-4524,No,Petchem,kg,PCB-GAND-82513,MPCB (Maharashtra),MoEF Recognised,TR-2024Q1-615471
2024,Q1,Land,Hazardous Sludge,38.75,Gandhar Gas Cracker,7440.0,Manifest reconciliation,GAN-L-9241,No,Petchem,kg,PCB-GAND-80004,KSPCB (Karnataka),MoEF Recognised,TR-2024Q1-506518
2024,Q1,Land,Spent Catalyst,25.39,Gandhar Gas Cracker,4800.0,Lab analysis,GAN-L-1468,No,Petchem,kg,PCB-GAND-80004,CPCB (Central PCB),External — DNV,TR-2024Q1-683885
2024,Q1,Air,NOx,62.22,Dahej Industrial Cluster,10800.0,CEMS — Continuous,DAH-A-8627,No,Petchem,kg,PCB-DAHE-21440,GPCB (Gujarat),NABL,TR-2024Q1-646695
2024,Q1,Air,SOx,99.17,Dahej Industrial Cluster,13200.0,CEMS — Continuous,DAH-A-9547,No,Petchem,kg,PCB-DAHE-21440,KSPCB (Karnataka),NABL,TR-2024Q1-038660
2024,Q1,Air,PM10,18.76,Dahej Industrial Cluster,2160.0,CEMS — Continuous,DAH-A-7611,No,Petchem,kg,PCB-DAHE-21440,TNPCB (Tamil Nadu),MoEF Recognised,TR-2024Q1-145053
2024,Q1,Air,PM2.5,9.37,Dahej Industrial Cluster,1320.0,CEMS — Continuous,DAH-A-5441,No,Petchem,kg,PCB-DAHE-21440,APPCB (Andhra Pradesh),NABL,TR-2024Q1-356669
2024,Q1,Air,VOC,30.91,Dahej Industrial Cluster,3840.0,CEMS — Continuous,DAH-A-9033,No,Petchem,kg,PCB-DAHE-21440,WBPCB (West Bengal),NABL + ISO 17025,TR-2024Q1-639263
2024,Q1,Air,CO,14.4,Dahej Industrial Cluster,1680.0,CEMS — Continuous,DAH-A-6165,No,Petchem,kg,PCB-DAHE-21440,WBPCB (West Bengal),NABL + ISO 17025,TR-2024Q1-683452
2024,Q1,Air,NH3,5.95,Dahej Industrial Cluster,744.0,CEMS — Continuous,DAH-A-5214,No,Petchem,kg,PCB-DAHE-21440,APPCB (Andhra Pradesh),ISO 17025,TR-2024Q1-636999
2024,Q1,Water,BOD,25.02,Dahej Industrial Cluster,3000.0,Manual grab sampling,DAH-W-2343,No,Petchem,kg,PCB-DAHE-85420,OSPCB (Odisha),MoEF Recognised,TR-2024Q1-991148
2024,Q1,Water,COD,44.51,Dahej Industrial Cluster,8400.0,Online TOC analyser,DAH-W-7530,No,Petchem,kg,PCB-DAHE-85420,APPCB (Andhra Pradesh),NABL + ISO 17025,TR-2024Q1-769376
2024,Q1,Water,TSS,34.62,Dahej Industrial Cluster,5400.0,Online TOC analyser,DAH-W-4304,No,Petchem,kg,PCB-DAHE-85420,OSPCB (Odisha),External — DNV,TR-2024Q1-937126
2024,Q1,Water,Oil & Grease,3.18,Dahej Industrial Cluster,480.0,Manual grab sampling,DAH-W-7717,No,Petchem,kg,PCB-DAHE-85420,GPCB (Gujarat),NABL,TR-2024Q1-876954
2024,Q1,Water,Total Nitrogen,6.83,Dahej Industrial Cluster,1080.0,Auto-sampler 24h composite,DAH-W-3516,No,Petchem,kg,PCB-DAHE-85420,TNPCB (Tamil Nadu),NABL,TR-2024Q1-549668
2024,Q1,Water,Total Phosphorus,1.76,Dahej Industrial Cluster,336.0,Auto-sampler 24h composite,DAH-W-6975,No,Petchem,kg,PCB-DAHE-85420,WBPCB (West Bengal),NABL + ISO 17025,TR-2024Q1-471349
2024,Q1,Water,Heavy Metals (Pb),0.24,Dahej Industrial Cluster,38.4,Auto-sampler 24h composite,DAH-W-1801,No,Petchem,kg,PCB-DAHE-85420,KSPCB (Karnataka),NABL + ISO 17025,TR-2024Q1-539855
2024,Q1,Land,Hazardous Sludge,60.67,Dahej Industrial Cluster,7440.0,Manifest reconciliation,DAH-L-8729,No,Petchem,kg,PCB-DAHE-82911,MPCB (Maharashtra),MoEF Recognised,TR-2024Q1-895639
2024,Q1,Land,Spent Catalyst,40.81,Dahej Industrial Cluster,4800.0,Weighbridge data,DAH-L-7114,No,Petchem,kg,PCB-DAHE-82911,TNPCB (Tamil Nadu),External — DNV,TR-2024Q1-222481
2024,Q1,Air,NOx,77.28,Nagothane Plant,10800.0,CEMS — Continuous,NAG-A-5878,No,Petchem,kg,PCB-NAGO-32328,APPCB (Andhra Pradesh),NABL + ISO 17025,TR-2024Q1-599405
2024,Q1,Air,SOx,81.27,Nagothane Plant,13200.0,CEMS — Continuous,NAG-A-3296,No,Petchem,kg,PCB-NAGO-32328,APPCB (Andhra Pradesh),External — DNV,TR-2024Q1-362147
2024,Q1,Air,PM10,13.79,Nagothane Plant,2160.0,CEMS — Continuous,NAG-A-6138,No,Petchem,kg,PCB-NAGO-32328,WBPCB (West Bengal),NABL,TR-2024Q1-630069
2024,Q1,Air,PM2.5,8.76,Nagothane Plant,1320.0,CEMS — Continuous,NAG-A-2796,No,Petchem,kg,PCB-NAGO-32328,OSPCB (Odisha),NABL + ISO 17025,TR-2024Q1-287815
2024,Q1,Air,VOC,17.94,Nagothane Plant,3840.0,CEMS — Continuous,NAG-A-2834,No,Petchem,kg,PCB-NAGO-32328,TNPCB (Tamil Nadu),NABL,TR-2024Q1-124280
2024,Q1,Air,CO,7.64,Nagothane Plant,1680.0,Manual stack sampling,NAG-A-3416,No,Petchem,kg,PCB-NAGO-32328,GPCB (Gujarat),NABL,TR-2024Q1-873651
2024,Q1,Air,NH3,3.57,Nagothane Plant,744.0,Manual stack sampling,NAG-A-3165,No,Petchem,kg,PCB-NAGO-32328,GPCB (Gujarat),External — DNV,TR-2024Q1-790603
2024,Q1,Water,BOD,19.15,Nagothane Plant,3000.0,Online TOC analyser,NAG-W-8918,No,Petchem,kg,PCB-NAGO-14397,KSPCB (Karnataka),MoEF Recognised,TR-2024Q1-387459
2024,Q1,Water,COD,39.2,Nagothane Plant,8400.0,Online TOC analyser,NAG-W-6836,No,Petchem,kg,PCB-NAGO-14397,MPCB (Maharashtra),NABL,TR-2024Q1-367324
2024,Q1,Water,TSS,31.57,Nagothane Plant,5400.0,Auto-sampler 24h composite,NAG-W-6946,No,Petchem,kg,PCB-NAGO-14397,GPCB (Gujarat),MoEF Recognised,TR-2024Q1-468456
2024,Q1,Water,Oil & Grease,2.07,Nagothane Plant,480.0,Manual grab sampling,NAG-W-3533,No,Petchem,kg,PCB-NAGO-14397,MPCB (Maharashtra),NABL + ISO 17025,TR-2024Q1-133064
2024,Q1,Water,Total Nitrogen,5.73,Nagothane Plant,1080.0,Online TOC analyser,NAG-W-8675,No,Petchem,kg,PCB-NAGO-14397,TNPCB (Tamil Nadu),MoEF Recognised,TR-2024Q1-038138
2024,Q1,Water,Total Phosphorus,2.03,Nagothane Plant,336.0,Auto-sampler 24h composite,NAG-W-4550,No,Petchem,kg,PCB-NAGO-14397,MPCB (Maharashtra),External — DNV,TR-2024Q1-116457
2024,Q1,Water,Heavy Metals (Pb),0.21,Nagothane Plant,38.4,Manual grab sampling,NAG-W-9449,No,Petchem,kg,PCB-NAGO-14397,KSPCB (Karnataka),NABL + ISO 17025,TR-2024Q1-325768
2024,Q1,Land,Hazardous Sludge,42.08,Nagothane Plant,7440.0,Lab analysis,NAG-L-2521,No,Petchem,kg,PCB-NAGO-11888,MPCB (Maharashtra),MoEF Recognised,TR-2024Q1-639530
2024,Q1,Land,Spent Catalyst,31.59,Nagothane Plant,4800.0,Lab analysis,NAG-L-7252,No,Petchem,kg,PCB-NAGO-11888,APPCB (Andhra Pradesh),External — DNV,TR-2024Q1-063694
2024,Q1,Air,NOx,27.22,Visakhapatnam Port,3600.0,Manual stack sampling,VIS-A-6186,No,Logistics,kg,PCB-VISA-86174,OSPCB (Odisha),NABL + ISO 17025,TR-2024Q1-641934
2024,Q1,Air,SOx,25.35,Visakhapatnam Port,4400.0,CEMS — Continuous,VIS-A-1256,No,Logistics,kg,PCB-VISA-86174,WBPCB (West Bengal),NABL + ISO 17025,TR-2024Q1-595323
2024,Q1,Air,PM10,5.39,Visakhapatnam Port,720.0,CEMS — Continuous,VIS-A-7414,No,Logistics,kg,PCB-VISA-86174,MPCB (Maharashtra),NABL + ISO 17025,TR-2024Q1-293051
2024,Q1,Air,PM2.5,2.65,Visakhapatnam Port,440.0,CEMS — Continuous,VIS-A-9372,No,Logistics,kg,PCB-VISA-86174,OSPCB (Odisha),NABL + ISO 17025,TR-2024Q1-068039
2024,Q1,Air,VOC,6.52,Visakhapatnam Port,1280.0,CEMS — Continuous,VIS-A-9230,No,Logistics,kg,PCB-VISA-86174,APPCB (Andhra Pradesh),NABL,TR-2024Q1-840862
2024,Q1,Air,CO,2.97,Visakhapatnam Port,560.0,CEMS — Continuous,VIS-A-8648,No,Logistics,kg,PCB-VISA-86174,OSPCB (Odisha),ISO 17025,TR-2024Q1-950530
2024,Q1,Air,NH3,1.23,Visakhapatnam Port,248.0,Manual stack sampling,VIS-A-5589,No,Logistics,kg,PCB-VISA-86174,OSPCB (Odisha),NABL + ISO 17025,TR-2024Q1-996983
2024,Q1,Water,BOD,6.77,Visakhapatnam Port,1000.0,Manual grab sampling,VIS-W-9365,No,Logistics,kg,PCB-VISA-20686,APPCB (Andhra Pradesh),ISO 17025,TR-2024Q1-990414
2024,Q1,Water,COD,13.08,Visakhapatnam Port,2800.0,Auto-sampler 24h composite,VIS-W-7283,No,Logistics,kg,PCB-VISA-20686,OSPCB (Odisha),MoEF Recognised,TR-2024Q1-326889
2024,Q1,Water,TSS,11.69,Visakhapatnam Port,1800.0,Manual grab sampling,VIS-W-2326,No,Logistics,kg,PCB-VISA-20686,WBPCB (West Bengal),NABL + ISO 17025,TR-2024Q1-044437
2024,Q1,Water,Oil & Grease,0.95,Visakhapatnam Port,160.0,Online TOC analyser,VIS-W-5261,No,Logistics,kg,PCB-VISA-20686,MPCB (Maharashtra),ISO 17025,TR-2024Q1-858518
2024,Q1,Water,Total Nitrogen,2.17,Visakhapatnam Port,360.0,Auto-sampler 24h composite,VIS-W-9122,No,Logistics,kg,PCB-VISA-20686,TNPCB (Tamil Nadu),External — DNV,TR-2024Q1-540855
2024,Q1,Water,Total Phosphorus,0.78,Visakhapatnam Port,112.0,Auto-sampler 24h composite,VIS-W-4997,No,Logistics,kg,PCB-VISA-20686,KSPCB (Karnataka),ISO 17025,TR-2024Q1-261417
2024,Q1,Water,Heavy Metals (Pb),0.05,Visakhapatnam Port,12.8,Online TOC analyser,VIS-W-9002,No,Logistics,kg,PCB-VISA-20686,WBPCB (West Bengal),MoEF Recognised,TR-2024Q1-828485
2024,Q1,Land,Hazardous Sludge,13.69,Visakhapatnam Port,2480.0,Lab analysis,VIS-L-2325,No,Logistics,kg,PCB-VISA-90049,OSPCB (Odisha),NABL,TR-2024Q1-148306
2024,Q1,Land,Spent Catalyst,10.57,Visakhapatnam Port,1600.0,Lab analysis,VIS-L-4390,No,Logistics,kg,PCB-VISA-90049,KSPCB (Karnataka),ISO 17025,TR-2024Q1-971647
2024,Q1,Air,NOx,16.18,Mangalore Storage,3600.0,CEMS — Continuous,MAN-A-7951,No,Logistics,kg,PCB-MANG-59658,KSPCB (Karnataka),External — DNV,TR-2024Q1-261690
2024,Q1,Air,SOx,16.25,Mangalore Storage,4400.0,CEMS — Continuous,MAN-A-1223,No,Logistics,kg,PCB-MANG-59658,OSPCB (Odisha),MoEF Recognised,TR-2024Q1-125042
2024,Q1,Air,PM10,3.78,Mangalore Storage,720.0,Manual stack sampling,MAN-A-1890,No,Logistics,kg,PCB-MANG-59658,KSPCB (Karnataka),MoEF Recognised,TR-2024Q1-506861
2024,Q1,Air,PM2.5,2.41,Mangalore Storage,440.0,Manual stack sampling,MAN-A-7068,No,Logistics,kg,PCB-MANG-59658,WBPCB (West Bengal),NABL,TR-2024Q1-602519
2024,Q1,Air,VOC,4.73,Mangalore Storage,1280.0,CEMS — Continuous,MAN-A-9709,No,Logistics,kg,PCB-MANG-59658,MPCB (Maharashtra),External — DNV,TR-2024Q1-611469
2024,Q1,Air,CO,3.17,Mangalore Storage,560.0,CEMS — Continuous,MAN-A-7792,No,Logistics,kg,PCB-MANG-59658,GPCB (Gujarat),MoEF Recognised,TR-2024Q1-570553
2024,Q1,Air,NH3,0.99,Mangalore Storage,248.0,CEMS — Continuous,MAN-A-5238,No,Logistics,kg,PCB-MANG-59658,OSPCB (Odisha),External — DNV,TR-2024Q1-128319
2024,Q1,Water,BOD,5.51,Mangalore Storage,1000.0,Auto-sampler 24h composite,MAN-W-8857,No,Logistics,kg,PCB-MANG-59855,KSPCB (Karnataka),ISO 17025,TR-2024Q1-361035
2024,Q1,Water,COD,16.61,Mangalore Storage,2800.0,Manual grab sampling,MAN-W-1939,No,Logistics,kg,PCB-MANG-59855,MPCB (Maharashtra),External — DNV,TR-2024Q1-528865
2024,Q1,Water,TSS,8.72,Mangalore Storage,1800.0,Online TOC analyser,MAN-W-6896,No,Logistics,kg,PCB-MANG-59855,TNPCB (Tamil Nadu),MoEF Recognised,TR-2024Q1-157539
2024,Q1,Water,Oil & Grease,0.87,Mangalore Storage,160.0,Auto-sampler 24h composite,MAN-W-3483,No,Logistics,kg,PCB-MANG-59855,GPCB (Gujarat),External — DNV,TR-2024Q1-492931
2024,Q1,Water,Total Nitrogen,1.38,Mangalore Storage,360.0,Auto-sampler 24h composite,MAN-W-1900,No,Logistics,kg,PCB-MANG-59855,TNPCB (Tamil Nadu),External — DNV,TR-2024Q1-329256
2024,Q1,Water,Total Phosphorus,0.5,Mangalore Storage,112.0,Auto-sampler 24h composite,MAN-W-4225,No,Logistics,kg,PCB-MANG-59855,MPCB (Maharashtra),MoEF Recognised,TR-2024Q1-101463
2024,Q1,Land,Hazardous Sludge,12.66,Mangalore Storage,2480.0,Weighbridge data,MAN-L-4231,No,Logistics,kg,PCB-MANG-39218,APPCB (Andhra Pradesh),NABL,TR-2024Q1-804760
2024,Q1,Land,Spent Catalyst,8.63,Mangalore Storage,1600.0,Manifest reconciliation,MAN-L-3004,No,Logistics,kg,PCB-MANG-39218,MPCB (Maharashtra),NABL,TR-2024Q1-748989
2024,Q1,Air,NOx,12.4,Kochi Tankage,3600.0,Manual stack sampling,KOC-A-9480,No,Logistics,kg,PCB-KOCH-39381,APPCB (Andhra Pradesh),ISO 17025,TR-2024Q1-180622
2024,Q1,Air,SOx,13.37,Kochi Tankage,4400.0,CEMS — Continuous,KOC-A-8822,No,Logistics,kg,PCB-KOCH-39381,MPCB (Maharashtra),ISO 17025,TR-2024Q1-544980
2024,Q1,Air,PM10,2.1,Kochi Tankage,720.0,Manual stack sampling,KOC-A-2664,No,Logistics,kg,PCB-KOCH-39381,KSPCB (Karnataka),MoEF Recognised,TR-2024Q1-433355
2024,Q1,Air,PM2.5,1.68,Kochi Tankage,440.0,CEMS — Continuous,KOC-A-8322,No,Logistics,kg,PCB-KOCH-39381,MPCB (Maharashtra),NABL,TR-2024Q1-470648
2024,Q1,Air,VOC,5.23,Kochi Tankage,1280.0,Manual stack sampling,KOC-A-8180,No,Logistics,kg,PCB-KOCH-39381,KSPCB (Karnataka),External — DNV,TR-2024Q1-188054
2024,Q1,Air,CO,2.43,Kochi Tankage,560.0,CEMS — Continuous,KOC-A-7018,No,Logistics,kg,PCB-KOCH-39381,MPCB (Maharashtra),NABL + ISO 17025,TR-2024Q1-588156
2024,Q1,Air,NH3,0.67,Kochi Tankage,248.0,CEMS — Continuous,KOC-A-6639,No,Logistics,kg,PCB-KOCH-39381,GPCB (Gujarat),NABL + ISO 17025,TR-2024Q1-607770
2024,Q1,Water,BOD,4.31,Kochi Tankage,1000.0,Manual grab sampling,KOC-W-5556,No,Logistics,kg,PCB-KOCH-52688,TNPCB (Tamil Nadu),NABL,TR-2024Q1-570292
2024,Q1,Water,COD,11.54,Kochi Tankage,2800.0,Auto-sampler 24h composite,KOC-W-3362,No,Logistics,kg,PCB-KOCH-52688,CPCB (Central PCB),NABL + ISO 17025,TR-2024Q1-696100
2024,Q1,Water,TSS,6.55,Kochi Tankage,1800.0,Auto-sampler 24h composite,KOC-W-1548,No,Logistics,kg,PCB-KOCH-52688,CPCB (Central PCB),NABL + ISO 17025,TR-2024Q1-993351
2024,Q1,Water,Oil & Grease,0.73,Kochi Tankage,160.0,Auto-sampler 24h composite,KOC-W-7007,No,Logistics,kg,PCB-KOCH-52688,OSPCB (Odisha),NABL + ISO 17025,TR-2024Q1-141727
2024,Q1,Water,Total Nitrogen,1.11,Kochi Tankage,360.0,Auto-sampler 24h composite,KOC-W-5201,No,Logistics,kg,PCB-KOCH-52688,OSPCB (Odisha),MoEF Recognised,TR-2024Q1-970524
