company,year,sector,revenue,net_profit,total_assets,total_liabilities,current_assets,current_liabilities,ppe_net,capex,depreciation,interest_expense,ebitda,operating_cash_flow,net_debt,goodwill,intangibles
Bedrock Hydro Co,1993,Renewables & Utilities,2057.35,173.21,8132.9,6340.2,2226.88,1562.14,4621.82,172.33,397.82,391.5,473.31,443.69,2911.03,302.56,96.12
Bedrock Hydro Co,1994,Renewables & Utilities,2572.85,305.11,8563.72,4979.26,1558.29,1641.64,4837.58,228.6,438.81,285.15,609.32,525.23,1502.92,322.06,333.4
Bedrock Hydro Co,1995,Renewables & Utilities,2477.95,265.25,9154.18,5796.78,1672.71,2179.39,4597.44,337.67,437.88,295.28,584.1,508.84,2255.05,526.66,85.27
Bedrock Hydro Co,1996,Renewables & Utilities,3154.95,249.71,10313.18,6051.09,3233.33,1354.66,6183.16,263.55,404.33,309.35,989.51,781.82,2318.44,524.26,399.8
Bedrock Hydro Co,1997,Renewables & Utilities,3160.77,222.01,12163.91,7398.81,3334.01,1788.26,7264.91,289.75,631.61,341.83,476.6,331.72,2518.21,367.79,444.77
Bedrock Hydro Co,1998,Renewables & Utilities,3713.38,398.72,12998.58,7293.68,3213.84,2133.87,7919.83,274.12,752.46,259.46,699.67,648.32,3515.26,320.49,445.61
Bedrock Hydro Co,1999,Renewables & Utilities,4094.51,440.91,13667.49,8757.23,3977.12,3032.58,8306.6,326.13,662.45,504.77,883.57,721.37,3431.74,174.5,216.77
Bedrock Hydro Co,2000,Renewables & Utilities,4784.53,394.19,16525.08,9304.69,4435.61,2100.26,7783.45,324.51,525.1,579.5,920.43,665.96,4940.77,519.74,252.22
Bedrock Hydro Co,2001,Renewables & Utilities,5115.39,443.13,17208.68,12077.3,5036.15,4205.23,10305.69,686.79,975.59,586.71,1450.21,955.2,4997.93,748.76,131.72
Bedrock Hydro Co,2002,Renewables & Utilities,5321.98,685.42,18982.62,13949.8,5720.37,4089.93,8109.57,645.97,510.98,903.89,1152.48,914.78,5366.06,735.84,721.86
Bedrock Hydro Co,2003,Renewables & Utilities,5603.98,503.34,20029.02,12937.94,5000.8,4445.56,9396.01,646.02,854.69,565.15,977.02,903.72,6114.23,570.16,422.46
Bedrock Hydro Co,2004,Renewables & Utilities,6752.85,359.95,24591.0,18327.19,5104.78,5269.7,11964.22,850.82,745.78,1168.31,1555.46,1049.5,7077.59,1311.88,900.16
Bedrock Hydro Co,2005,Renewables & Utilities,7748.06,544.8,24546.05,13771.05,5342.7,3128.99,13438.26,696.71,1273.61,672.38,2311.99,2072.86,6624.51,615.45,632.87
Bedrock Hydro Co,2006,Renewables & Utilities,7959.41,531.92,27284.95,15963.01,5251.28,4639.09,12216.25,1040.97,1075.89,779.35,1732.6,1148.3,5001.79,1346.4,307.18
Bedrock Hydro Co,2007,Renewables & Utilities,8825.19,705.64,30135.77,23347.48,5689.44,6084.54,17147.34,945.53,1277.18,781.44,1880.73,1785.41,12746.55,788.96,1124.84
Bedrock Hydro Co,2008,Renewables & Utilities,10588.93,415.39,35240.92,25347.49,11113.17,9120.82,18144.47,1249.5,1228.64,1062.17,1968.64,1522.21,8254.98,836.89,334.13
Bedrock Hydro Co,2009,Renewables & Utilities,11268.6,770.05,36597.64,26673.32,7838.97,9146.69,17079.48,729.43,1575.62,1181.86,2384.59,1966.54,13257.17,1736.16,979.98
Bedrock Hydro Co,2010,Renewables & Utilities,13095.53,997.02,40084.69,27810.03,10931.25,6273.82,16315.8,997.51,1090.71,1599.2,2569.31,2342.36,14901.17,1269.87,358.42
Bedrock Hydro Co,2011,Renewables & Utilities,14162.63,1504.55,49195.87,31914.02,10212.01,11357.92,30156.9,1951.18,2183.58,1537.55,2486.58,1935.09,17542.46,735.77,1932.91
Bedrock Hydro Co,2012,Renewables & Utilities,15997.11,946.61,53585.22,31195.53,11442.33,11410.85,27968.74,1619.67,2217.55,1149.16,3590.92,3293.62,11228.05,2147.1,2044.95
Bedrock Hydro Co,2013,Renewables & Utilities,16016.8,1261.44,58737.44,40301.71,14707.55,12982.68,31655.28,965.56,2872.04,1388.82,3368.7,2436.33,18420.74,1857.18,769.09
Bedrock Hydro Co,2014,Renewables & Utilities,17331.02,1095.38,62372.7,43348.96,12928.27,15159.58,33400.18,1886.05,2524.14,1975.48,3484.54,3127.5,14543.44,3669.01,485.74
Bedrock Hydro Co,2015,Renewables & Utilities,20916.23,1034.06,71754.28,52172.52,16281.84,14831.82,33737.89,1972.57,3033.9,1764.88,4145.16,3214.94,18358.95,1878.25,1322.35
Bedrock Hydro Co,2016,Renewables & Utilities,22492.39,1766.33,79210.93,57028.58,16581.2,18986.64,42017.82,2781.21,3955.8,2303.28,6597.22,4964.18,25961.45,1034.43,2468.65
Bedrock Hydro Co,2017,Renewables & Utilities,26517.4,1094.92,84652.99,58984.52,16354.36,18849.72,49446.91,3021.84,4175.96,2774.89,7401.16,6597.32,21220.87,105.94,1452.11
Bedrock Hydro Co,2018,Renewables & Utilities,29482.09,2185.68,90978.36,50155.55,20018.05,16957.57,50170.29,3079.85,4412.32,3172.36,6912.79,5892.6,15999.96,4714.16,3155.37
Bedrock Hydro Co,2019,Renewables & Utilities,30921.25,2725.08,108789.83,78224.71,21860.19,28929.05,45810.73,3744.26,3984.52,3781.42,5642.6,5042.58,42590.89,4137.68,2853.91
Bedrock Hydro Co,2020,Renewables & Utilities,35080.76,3621.84,111597.66,83535.12,26941.77,20593.61,63860.49,4188.27,4274.37,3789.12,6767.38,5470.46,31265.4,2387.75,1371.33
Bedrock Hydro Co,2021,Renewables & Utilities,42471.77,2661.66,132274.99,83284.14,26767.18,27627.57,78697.25,5369.46,7129.92,5393.72,9715.19,8246.78,41798.75,2190.6,1777.03
Bedrock Hydro Co,2022,Renewables & Utilities,42490.17,3785.73,145437.74,102544.75,42603.78,22816.73,70293.78,5126.6,5857.83,4939.61,10528.37,9402.61,50150.35,7090.62,2688.42
Bedrock Hydro Co,2023,Renewables & Utilities,44957.5,3794.46,154751.27,91593.11,31948.28,26195.59,66297.79,5712.14,4775.45,3523.84,10247.42,6911.64,38434.79,4016.37,2562.8
Bedrock Hydro Co,2024,Renewables & Utilities,53666.57,5230.81,175575.19,124014.76,48553.28,45813.38,83920.95,4688.41,6821.29,4444.73,11442.56,8394.06,45851.03,7416.04,6255.01
Mistral Renewables Co,1989,Renewables & Utilities,2575.19,264.04,6767.68,4913.24,1945.14,1671.87,2922.31,290.49,272.04,271.99,574.25,429.56,2331.87,329.78,187.6
Mistral Renewables Co,1990,Renewables & Utilities,2912.39,231.35,7002.66,5172.19,1370.43,1596.05,3171.09,358.31,251.13,185.66,775.93,669.94,1588.86,378.36,272.3
Mistral Renewables Co,1991,Renewables & Utilities,3279.74,336.99,8241.19,5993.59,1551.52,1771.62,4464.63,219.49,345.71,319.98,886.99,804.36,2009.7,188.9,244.44
Mistral Renewables Co,1992,Renewables & Utilities,3543.59,224.83,9241.46,6965.15,1686.84,2686.69,5603.16,231.89,440.9,251.43,872.25,599.53,2754.47,44.41,74.62
Mistral Renewables Co,1993,Renewables & Utilities,3874.88,152.77,9858.31,5978.61,2440.47,1896.81,4486.3,325.13,286.42,272.76,1067.55,708.08,3269.61,17.76,148.51
Mistral Renewables Co,1994,Renewables & Utilities,4500.2,279.13,10508.52,7147.33,2690.93,1758.13,4618.82,576.8,304.73,386.72,1002.35,696.04,3408.25,305.02,225.57
Mistral Renewables Co,1995,Renewables & Utilities,5282.26,386.46,11582.22,7261.64,3119.41,2802.04,4811.78,604.82,384.55,269.88,1363.52,1243.24,3404.41,203.1,412.87
Mistral Renewables Co,1996,Renewables & Utilities,5174.75,218.35,13442.69,10129.26,3049.99,3907.06,6483.28,432.27,597.41,411.28,927.84,686.4,4727.85,5.74,384.99
Mistral Renewables Co,1997,Renewables & Utilities,6177.89,585.57,14403.3,9188.39,3028.1,3079.31,6987.34,652.28,669.69,281.26,1381.43,1015.88,4081.34,19.81,224.24
Mistral Renewables Co,1998,Renewables & Utilities,6681.3,631.6,15643.82,10484.96,4620.07,2912.16,9198.56,510.53,587.49,491.32,1644.97,1152.97,5330.01,503.91,614.19
Mistral Renewables Co,1999,Renewables & Utilities,7253.91,511.79,17132.91,11996.65,4036.46,3303.96,10015.7,870.14,911.07,367.33,2008.32,1711.56,6040.16,359.8,663.34
Mistral Renewables Co,2000,Renewables & Utilities,8931.15,757.89,19959.85,13209.09,4504.4,4362.78,8108.74,917.06,493.51,810.22,2080.99,1447.09,5714.87,607.24,686.24
Mistral Renewables Co,2001,Renewables & Utilities,8702.78,457.26,20840.79,14641.4,4062.81,4921.69,10907.2,1013.68,669.46,917.67,2361.93,2024.61,7992.44,509.84,757.56
Mistral Renewables Co,2002,Renewables & Utilities,10956.69,742.51,24919.33,14762.99,4701.99,3982.81,13669.17,995.58,1039.58,518.87,1934.8,1707.35,4558.9,1289.34,800.29
Mistral Renewables Co,2003,Renewables & Utilities,11674.93,906.27,27397.61,20204.9,8265.83,5435.03,13499.72,1056.72,1168.84,746.77,2580.25,2359.13,7393.82,1167.26,350.88
Mistral Renewables Co,2004,Renewables & Utilities,12861.35,1171.08,27992.73,19590.38,8220.59,6050.05,14676.61,1401.1,1447.38,952.62,2467.81,2181.88,9205.9,646.25,308.46
Mistral Renewables Co,2005,Renewables & Utilities,14814.42,876.12,31339.94,17395.7,8269.46,5538.87,18009.09,1792.11,1543.79,964.18,3588.37,2404.09,7913.01,906.11,1182.07
Mistral Renewables Co,2006,Renewables & Utilities,15503.24,1223.86,34935.63,19731.61,6502.89,7749.83,18038.24,1910.55,1271.38,836.41,3615.65,2633.47,6346.23,444.48,856.8
Mistral Renewables Co,2007,Renewables & Utilities,17493.27,1418.26,38158.57,23381.35,12090.33,5768.59,21856.92,1438.38,2132.82,1069.88,4063.05,2915.16,8427.0,1835.65,941.65
Mistral Renewables Co,2008,Renewables & Utilities,19174.28,1877.33,41922.89,30060.35,10477.77,9950.22,20840.25,1717.88,1856.38,1176.79,2862.67,2492.89,14027.03,1912.96,442.42
Mistral Renewables Co,2009,Renewables & Utilities,19964.1,1901.97,45086.34,27232.86,13575.08,9987.53,22481.7,1271.37,1829.55,1300.84,4513.14,3223.56,8551.56,667.04,421.78
Mistral Renewables Co,2010,Renewables & Utilities,21453.88,2429.47,51033.63,35432.32,13702.47,11422.75,21845.79,2025.09,1496.56,1738.39,4731.17,3219.42,17535.91,2395.5,1200.41
Mistral Renewables Co,2011,Renewables & Utilities,25769.86,2577.07,56044.3,42738.28,16215.4,12714.31,26896.82,3518.11,1776.15,2119.31,5549.88,4678.58,13063.11,182.47,1678.42
Mistral Renewables Co,2012,Renewables & Utilities,29644.79,2763.74,62584.13,40867.62,20000.22,10700.57,28736.33,3514.3,2719.01,1442.97,7749.8,5996.73,14404.67,2534.09,402.51
Mistral Renewables Co,2013,Renewables & Utilities,32838.08,3727.84,74464.55,48473.38,15630.5,18495.28,43290.94,4586.97,3809.92,3059.31,9485.74,7193.48,23010.86,1778.14,548.49
Mistral Renewables Co,2014,Renewables & Utilities,36152.61,2262.04,75549.76,53500.06,15817.94,20485.59,46384.0,4971.47,4598.89,3037.51,6470.86,5523.54,17489.69,4183.67,1254.34
Mistral Renewables Co,2015,Renewables & Utilities,37745.74,2984.35,90577.67,55725.86,20727.61,15155.67,45562.25,3213.24,3230.12,3297.41,8083.51,7075.08,16795.1,1220.7,3480.97
Mistral Renewables Co,2016,Renewables & Utilities,46266.88,2922.35,91534.43,57509.61,22888.57,18985.06,54839.63,3131.63,4524.71,2632.78,12257.92,8570.88,19269.65,4291.65,1723.26
Mistral Renewables Co,2017,Renewables & Utilities,49960.64,5500.93,109641.35,64483.75,20264.29,19906.49,54353.51,3363.01,3668.29,3233.49,10440.0,7777.36,28257.61,6171.18,957.82
Mistral Renewables Co,2018,Renewables & Utilities,58061.23,5453.38,118525.79,88448.53,24516.07,32833.2,66713.57,7314.57,6660.86,4035.1,14291.64,13105.3,32851.97,3701.21,903.55
Mistral Renewables Co,2019,Renewables & Utilities,58271.83,5559.21,127426.85,91254.09,23885.18,31679.42,60644.0,5191.83,3885.84,3722.28,13039.64,8479.73,29929.67,3418.68,3763.14
Mistral Renewables Co,2020,Renewables & Utilities,60011.14,7053.76,146676.66,97874.83,33066.05,35489.22,58831.45,6252.75,4422.34,5726.28,14451.11,13570.79,36874.92,4211.64,1771.32
Mistral Renewables Co,2021,Renewables & Utilities,71306.59,5300.72,155817.18,92280.95,33784.62,29037.84,78798.2,7325.72,5322.21,4896.81,20149.96,14773.69,36691.96,5906.46,2796.14
Mistral Renewables Co,2022,Renewables & Utilities,82044.15,13755.74,177326.9,107182.44,35683.31,40945.16,99905.08,8790.58,9263.09,6028.41,17779.77,14865.91,51746.42,5493.84,3195.48
Mistral Renewables Co,2023,Renewables & Utilities,86670.96,5383.63,183074.12,129915.06,42975.96,48892.87,103843.41,11005.68,9856.32,4310.77,16774.35,12119.24,68015.81,634.22,6765.69
Mistral Renewables Co,2024,Renewables & Utilities,91396.72,4669.97,212380.99,118569.02,62677.29,34387.67,108321.03,11983.33,9991.04,5096.15,20001.52,17699.35,59928.88,264.56,3688.95
Dione Hydro Co Holdings,1989,Renewables & Utilities,1064.01,128.46,2596.94,1441.68,600.82,521.97,1166.52,117.28,88.47,86.74,157.17,112.2,765.63,110.65,98.81
Dione Hydro Co Holdings,1990,Renewables & Utilities,1230.86,170.67,2946.02,1850.45,765.38,642.12,1389.89,166.6,95.86,91.78,201.04,172.76,789.34,155.0,20.71
Dione Hydro Co Holdings,1991,Renewables & Utilities,1318.23,128.21,3239.95,2287.68,815.7,911.96,1517.19,120.28,150.22,93.67,246.66,170.37,1054.33,175.42,98.26
Dione Hydro Co Holdings,1992,Renewables & Utilities,1440.09,49.74,3845.78,2239.07,934.24,613.72,1569.92,121.44,102.31,79.05,340.08,254.37,679.51,211.04,92.39
Dione Hydro Co Holdings,1993,Renewables & Utilities,1698.51,139.1,4199.1,2348.28,1230.2,623.51,2150.59,103.34,145.61,88.87,326.63,234.43,1128.49,150.74,91.78
Dione Hydro Co Holdings,1994,Renewables & Utilities,1894.11,129.73,4640.9,2927.82,1405.65,1028.17,2649.72,231.45,258.68,124.45,334.15,260.14,1117.53,237.9,124.21
Dione Hydro Co Holdings,1995,Renewables & Utilities,2049.61,195.43,5003.34,2788.48,1510.25,699.96,2696.14,151.29,183.64,180.9,450.11,294.34,1276.33,241.63,48.2
Dione Hydro Co Holdings,1996,Renewables & Utilities,2181.4,115.67,5765.68,3794.15,1264.33,1226.76,2340.02,135.82,203.21,136.86,498.81,446.77,2063.43,208.26,87.84
Dione Hydro Co Holdings,1997,Renewables & Utilities,2456.21,230.87,6047.84,4029.64,1476.32,1265.13,3607.58,188.03,309.77,209.11,500.61,415.97,2215.69,308.36,168.77
Dione Hydro Co Holdings,1998,Renewables & Utilities,2940.67,191.34,6715.22,4135.66,1252.12,1084.83,3092.9,237.73,215.65,198.76,551.97,431.59,1409.23,331.35,137.47
Dione Hydro Co Holdings,1999,Renewables & Utilities,3060.91,212.39,7484.51,5404.77,1410.55,1700.37,3632.75,237.03,299.8,296.0,776.16,569.26,2189.45,341.07,75.46
Dione Hydro Co Holdings,2000,Renewables & Utilities,3180.58,370.51,7859.86,5074.47,1630.19,1123.8,4540.35,205.6,329.26,197.32,798.59,649.22,2293.94,177.97,81.34
Dione Hydro Co Holdings,2001,Renewables & Utilities,4031.21,194.68,8875.67,6730.75,1922.45,2122.29,4356.21,344.2,383.78,269.42,1289.99,960.75,2942.28,33.5,177.86
Dione Hydro Co Holdings,2002,Renewables & Utilities,4450.65,189.61,10003.72,7422.72,2972.83,2107.17,4479.37,398.7,416.56,394.17,918.7,732.8,3319.95,305.05,248.65
Dione Hydro Co Holdings,2003,Renewables & Utilities,4644.43,269.15,11203.49,7876.36,2124.52,2308.93,5438.0,420.91,495.77,319.88,778.56,532.48,2581.17,87.25,75.54
Dione Hydro Co Holdings,2004,Renewables & Utilities,5339.33,541.04,12256.81,7775.9,2734.68,2143.14,7104.02,735.05,659.84,469.0,1311.71,958.95,4193.53,132.6,334.32
Dione Hydro Co Holdings,2005,Renewables & Utilities,5360.14,272.11,13204.39,9913.47,2866.07,2522.64,6350.08,719.67,416.03,529.13,1193.09,1017.19,4939.16,535.47,496.11
Dione Hydro Co Holdings,2006,Renewables & Utilities,6255.42,527.74,15139.91,8360.79,3937.28,2497.45,7094.09,802.53,694.25,393.52,1307.59,1080.75,4343.13,463.0,271.06
Dione Hydro Co Holdings,2007,Renewables & Utilities,6972.88,680.18,16343.61,11993.09,4781.95,2840.74,9469.42,613.09,921.63,552.16,1134.31,883.09,4684.8,808.84,403.14
Dione Hydro Co Holdings,2008,Renewables & Utilities,8544.84,703.35,17393.95,13139.93,5116.95,2930.01,7698.69,1048.72,576.86,851.46,1746.17,1289.36,6391.72,1019.36,542.43
Dione Hydro Co Holdings,2009,Renewables & Utilities,8909.76,809.08,19096.05,12872.26,4331.03,3195.97,10658.59,1005.34,719.05,629.32,1701.88,1275.68,6962.51,533.03,757.56
Dione Hydro Co Holdings,2010,Renewables & Utilities,9355.58,1158.29,21641.14,12499.73,4789.89,3659.42,13383.04,650.24,941.22,643.72,2647.28,1753.32,5986.09,510.68,540.63
Dione Hydro Co Holdings,2011,Renewables & Utilities,11395.73,865.32,23826.54,18219.82,6001.95,6896.71,12068.38,1029.75,777.66,584.08,1767.52,1285.38,7986.69,554.94,207.37
Dione Hydro Co Holdings,2012,Renewables & Utilities,12595.9,440.48,26423.8,19016.99,5945.95,7384.76,15738.23,939.49,1229.37,747.31,2869.85,2098.36,6845.59,171.81,995.86
Dione Hydro Co Holdings,2013,Renewables & Utilities,13568.43,949.29,28418.09,20629.46,5258.94,4601.14,16534.08,1087.13,1474.65,687.51,2434.33,2233.39,9189.16,904.72,839.28
Dione Hydro Co Holdings,2014,Renewables & Utilities,15594.36,1472.91,33996.43,19217.12,6461.65,5168.09,17504.31,2000.21,1204.34,817.37,4219.12,3658.46,7497.97,338.9,1048.47
Dione Hydro Co Holdings,2015,Renewables & Utilities,16221.02,2031.3,37645.6,28106.71,11039.97,8097.58,21073.96,1677.17,1486.89,1795.88,2879.29,1901.18,10218.17,1860.64,1083.51
Dione Hydro Co Holdings,2016,Renewables & Utilities,19462.47,995.49,41168.12,25156.79,8246.57,9428.65,24391.19,2666.49,1996.42,868.39,4293.72,4054.71,12518.69,1631.59,350.66
Dione Hydro Co Holdings,2017,Renewables & Utilities,19958.99,1640.73,43615.47,28715.79,12407.31,6419.21,26766.39,1291.25,1890.17,1440.26,4134.11,3233.95,14730.42,1793.47,453.5
Dione Hydro Co Holdings,2018,Renewables & Utilities,22690.43,2462.39,48842.64,30179.85,12472.26,7119.98,23387.2,2562.72,1418.88,1194.27,6050.07,4052.23,12253.33,2641.49,1650.21
Dione Hydro Co Holdings,2019,Renewables & Utilities,23021.17,1623.17,56227.42,39127.15,14916.47,13569.27,24020.85,1830.79,1781.62,1874.3,5921.38,4416.92,18921.16,1749.21,423.79
Dione Hydro Co Holdings,2020,Renewables & Utilities,28119.78,2338.23,56154.5,36779.66,10567.22,14540.94,27657.44,1849.47,2132.12,1371.18,7572.17,6634.81,18130.11,2098.55,1411.23
Dione Hydro Co Holdings,2021,Renewables & Utilities,32991.82,2413.43,66219.53,42242.12,20446.93,15666.83,32585.43,2496.73,3189.51,1294.26,6628.47,5675.6,16411.87,3260.11,1106.4
Dione Hydro Co Holdings,2022,Renewables & Utilities,37652.73,5136.1,76110.46,47364.0,16352.32,18416.63,44907.69,2702.99,2876.3,2342.99,8846.7,7572.33,17207.48,3326.15,1901.28
Dione Hydro Co Holdings,2023,Renewables & Utilities,39514.43,2635.05,84075.25,61462.56,22502.78,17949.48,50222.14,3080.46,4618.84,2418.75,6921.37,5130.18,26823.18,284.14,1428.88
Dione Hydro Co Holdings,2024,Renewables & Utilities,42051.74,4321.3,84580.6,53809.62,25053.09,13773.21,37061.02,4634.1,2752.83,1996.91,7529.5,5525.9,29497.63,2205.83,2559.55
Pyxis Green Utilities,1989,Renewables & Utilities,916.22,103.58,2764.57,1827.63,867.1,676.68,1120.56,91.93,73.45,64.17,215.58,192.84,915.54,117.47,38.07
Pyxis Green Utilities,1990,Renewables & Utilities,1054.28,47.42,3198.75,2384.48,822.72,750.22,1826.2,91.22,119.97,145.66,254.91,169.34,1309.75,147.12,43.88
Pyxis Green Utilities,1991,Renewables & Utilities,1111.08,70.65,3613.96,2796.45,679.06,631.17,2225.22,67.09,161.8,145.45,277.47,232.87,874.45,2.19,37.81
Pyxis Green Utilities,1992,Renewables & Utilities,1274.33,116.32,3744.69,2282.74,792.15,651.27,1874.1,115.84,151.57,95.38,333.58,217.55,1130.17,77.42,64.21
Pyxis Green Utilities,1993,Renewables & Utilities,1477.55,111.58,4346.31,3025.46,1014.24,1090.45,2406.51,132.17,219.11,97.65,363.71,310.64,1464.24,170.44,23.79
Pyxis Green Utilities,1994,Renewables & Utilities,1794.63,96.49,4609.58,3577.13,1229.44,915.54,2029.42,228.66,131.18,176.6,285.5,243.38,1517.4,231.54,105.43
Pyxis Green Utilities,1995,Renewables & Utilities,1675.53,53.31,5128.29,3185.06,1610.54,942.46,2189.77,163.81,209.08,124.41,278.67,211.93,1237.21,301.14,55.7
Pyxis Green Utilities,1996,Renewables & Utilities,1944.12,70.06,5497.09,3762.06,1076.59,1372.16,2860.51,118.39,224.34,156.07,460.53,372.25,1648.85,155.53,96.38
Pyxis Green Utilities,1997,Renewables & Utilities,2151.33,218.22,6568.44,4174.14,1225.9,957.89,3630.71,272.87,309.58,221.71,515.62,387.08,2144.94,260.86,228.57
Pyxis Green Utilities,1998,Renewables & Utilities,2437.15,168.95,6838.77,3990.7,1480.53,1163.08,2972.15,322.55,213.61,145.84,578.37,501.96,1892.91,113.41,101.79
Pyxis Green Utilities,1999,Renewables & Utilities,2664.07,253.72,7428.1,4179.78,2051.33,1417.41,4041.36,323.53,334.79,227.08,724.59,544.09,1629.14,308.9,202.87
Pyxis Green Utilities,2000,Renewables & Utilities,3181.32,47.72,8886.78,5031.77,1993.2,1463.56,4673.82,411.01,374.96,285.31,679.43,582.44,2761.48,263.62,56.49
Pyxis Green Utilities,2001,Renewables & Utilities,3540.64,227.0,9324.74,5472.36,2972.74,1288.27,4456.12,362.11,363.17,170.23,510.06,394.03,2416.66,504.45,172.77
Pyxis Green Utilities,2002,Renewables & Utilities,3841.31,333.29,9907.4,7103.22,2930.31,1732.07,5709.45,339.12,439.89,340.6,1169.23,1071.11,3308.43,281.72,332.32
Pyxis Green Utilities,2003,Renewables & Utilities,4185.33,288.28,12056.51,8499.95,2624.32,2388.94,5179.27,453.47,386.3,441.65,817.28,542.91,3417.01,633.69,481.63
Pyxis Green Utilities,2004,Renewables & Utilities,4279.86,280.56,12229.15,8260.37,2609.93,2198.08,4952.09,303.41,412.91,473.6,1173.7,1034.68,3351.18,349.78,214.09
Pyxis Green Utilities,2005,Renewables & Utilities,4864.97,578.35,13435.95,9820.53,3834.79,3246.84,6510.73,665.36,453.27,628.68,1304.31,1160.67,4333.91,749.23,140.32
Pyxis Green Utilities,2006,Renewables & Utilities,5360.73,502.3,16191.71,10050.52,3636.33,2838.47,9339.6,386.87,679.74,404.87,1115.07,912.63,5216.54,963.09,293.4
Pyxis Green Utilities,2007,Renewables & Utilities,6605.61,523.46,17509.09,13248.55,5596.13,5012.66,7249.91,852.84,580.06,414.17,1610.82,1265.14,4896.76,284.0,397.91
