company,year,esg_capex,green_assets,scope1_emissions_tco2e,scope2_emissions_tco2e,esg_score,sustainability_projects,sector,rating_provider,rating_year,environmental_sub_score,social_sub_score,governance_sub_score,controversies_count,water_withdrawal_kl,waste_generated_mt,renewable_energy_pct,women_in_leadership_pct,ltifr,assurance_level,assurance_provider
Megalith IT Services Holdings,1996,183.65,200.8,2900.99,2048.03,56.78,11,Information Technology,Sustainalytics,1996,53.49,52.85,59.56,3,165354.8,10669.1,27.33,20.89,0.375,Reasonable,TUV Nord
Megalith IT Services Holdings,1997,73.6,370.34,3150.67,2029.65,58.5,7,Information Technology,Sustainalytics,1997,66.34,65.83,57.46,1,272743.1,37003.3,47.03,25.8,0.477,Limited,BSI
Megalith IT Services Holdings,1998,211.27,213.89,3342.49,1825.0,59.92,9,Information Technology,Internal,1998,54.93,54.98,54.87,1,566600.7,26703.1,25.67,27.06,0.52,Reasonable,ERM
Megalith IT Services Holdings,1999,250.0,661.06,4427.32,2520.94,66.29,8,Information Technology,Sustainalytics,1999,62.78,61.38,66.91,5,896651.4,49267.4,26.97,26.83,0.397,Limited,EY
Megalith IT Services Holdings,2000,387.91,877.47,6163.53,3516.74,68.15,7,Information Technology,Internal,2000,78.34,68.32,72.13,2,395626.0,36843.6,36.51,29.34,0.592,None,—
Megalith IT Services Holdings,2001,298.23,608.52,6296.43,3462.76,66.41,12,Information Technology,S&P CSA,2001,70.05,71.03,65.4,5,742928.2,61283.3,44.52,29.31,0.547,Limited,EY
Megalith IT Services Holdings,2002,591.46,936.36,6497.86,3955.58,69.5,10,Information Technology,Sustainalytics,2002,62.52,62.76,69.2,3,980050.8,56244.9,21.6,23.83,0.19,Reasonable,EY
Megalith IT Services Holdings,2003,692.54,1931.08,9074.87,5696.05,71.15,10,Information Technology,S&P CSA,2003,75.22,77.94,74.11,2,800933.0,53734.3,50.79,30.59,0.371,None,—
Megalith IT Services Holdings,2004,440.49,2208.38,9158.99,6334.66,71.73,10,Information Technology,Internal,2004,73.64,65.37,71.03,1,1588472.9,79477.5,30.35,28.46,0.06,None,—
Megalith IT Services Holdings,2005,1013.44,1953.22,8508.63,6335.85,76.26,11,Information Technology,S&P CSA,2005,81.52,75.07,73.41,8,880934.4,87051.1,51.47,28.99,0.668,None,—
Megalith IT Services Holdings,2006,332.98,2479.26,11602.92,5617.55,73.36,7,Information Technology,Sustainalytics,2006,78.6,66.36,72.52,3,432466.2,34195.0,62.34,29.26,0.248,Limited,EY
Megalith IT Services Holdings,2007,815.86,3268.43,9735.74,6190.67,78.98,13,Information Technology,CDP,2007,72.24,84.47,83.81,3,338501.5,65394.8,54.54,35.19,0.122,None,—
Megalith IT Services Holdings,2008,932.67,1379.75,13690.92,7192.83,76.39,16,Information Technology,Internal,2008,84.18,77.28,77.68,2,687815.9,52752.7,51.63,31.56,0.364,Reasonable,BSI
Megalith IT Services Holdings,2009,786.65,3161.06,10867.06,7756.3,82.67,14,Information Technology,MSCI,2009,74.79,76.43,83.99,1,1748170.5,170406.7,66.02,30.84,0.171,Limited,ERM
Megalith IT Services Holdings,2010,1490.66,1837.9,13408.79,7709.65,83.97,16,Information Technology,MSCI,2010,85.0,87.35,90.8,1,3058473.9,105391.7,56.8,40.09,0.475,Limited,—
Megalith IT Services Holdings,2011,833.48,5157.61,15108.76,9895.9,81.57,11,Information Technology,MSCI,2011,91.15,75.17,89.1,2,2435277.5,222186.4,59.44,29.76,0.05,None,—
Megalith IT Services Holdings,2012,3109.4,3357.51,23078.91,11244.57,84.1,15,Information Technology,S&P CSA,2012,91.8,80.15,90.62,6,1696667.6,62256.9,70.73,30.46,0.381,None,—
Megalith IT Services Holdings,2013,1974.2,4089.49,24019.63,12237.7,88.67,13,Information Technology,Sustainalytics,2013,96.54,95.12,90.79,2,1072068.9,148063.3,79.03,36.98,0.05,Limited,ERM
Megalith IT Services Holdings,2014,1678.74,7053.28,23867.78,18088.46,90.62,17,Information Technology,CDP,2014,86.49,97.26,91.27,3,2393500.5,154980.7,70.57,41.98,0.05,None,—
Megalith IT Services Holdings,2015,3107.65,8031.18,26349.78,19440.85,93.32,18,Information Technology,CDP,2015,92.13,86.82,97.27,3,5898114.0,385972.2,61.82,42.68,0.05,Reasonable,—
Megalith IT Services Holdings,2016,4812.62,13411.14,25488.01,13837.45,94.05,18,Information Technology,Sustainalytics,2016,98.0,93.05,96.95,0,2296214.6,268124.1,72.08,45.76,0.111,Limited,DNV
Megalith IT Services Holdings,2017,4043.97,4154.68,30192.15,14221.87,91.93,13,Information Technology,S&P CSA,2017,98.0,98.0,89.17,0,4773474.2,146580.9,55.34,43.56,0.05,Limited,DNV
Megalith IT Services Holdings,2018,2403.52,14906.48,33601.05,16422.05,94.02,11,Information Technology,S&P CSA,2018,98.0,94.15,98.0,4,2725853.9,531505.2,77.51,27.14,0.05,Limited,TUV Nord
Megalith IT Services Holdings,2019,4694.42,5236.55,40460.01,17219.09,95.0,18,Information Technology,MSCI,2019,87.97,89.49,98.0,4,7237286.1,558633.8,46.2,39.33,0.05,Limited,ERM
Megalith IT Services Holdings,2020,3981.64,17073.66,51917.08,31142.94,95.0,16,Information Technology,S&P CSA,2020,94.21,98.0,96.95,0,7770012.1,303861.8,71.07,38.44,0.05,Limited,BSI
Megalith IT Services Holdings,2021,6142.11,17510.33,45797.21,33296.02,95.0,20,Information Technology,Internal,2021,87.76,95.61,91.67,0,11643599.6,404648.8,52.73,45.62,0.181,None,—
Megalith IT Services Holdings,2022,12374.86,30537.78,62451.95,34924.23,95.0,21,Information Technology,S&P CSA,2022,98.0,92.2,95.72,3,3654825.6,179167.7,81.25,46.83,0.344,Reasonable,DNV
Megalith IT Services Holdings,2023,4158.32,34685.54,62361.72,41865.8,95.0,16,Information Technology,MSCI,2023,95.66,88.09,98.0,0,15469585.6,780396.3,54.71,42.42,0.051,Reasonable,ERM
Megalith IT Services Holdings,2024,18660.98,13246.18,65120.31,39341.45,95.0,16,Information Technology,Internal,2024,89.48,89.2,90.57,3,18770681.1,439929.2,69.46,44.75,0.137,Limited,BSI
Apex Digital Co,1989,52.02,141.78,2252.59,1023.22,45.73,8,Information Technology,S&P CSA,1989,41.45,44.65,49.53,3,247404.2,6073.5,0.12,8.48,0.891,Limited,—
Apex Digital Co,1990,83.52,297.03,2126.8,1312.73,49.54,8,Information Technology,S&P CSA,1990,55.89,55.4,53.99,3,297717.8,22055.2,13.27,25.68,0.496,Limited,BSI
Apex Digital Co,1991,123.38,375.03,2679.36,1863.02,52.28,2,Information Technology,Sustainalytics,1991,64.19,46.99,57.65,3,369491.7,12429.4,25.89,17.4,0.705,Limited,BSI
Apex Digital Co,1992,40.47,434.14,3490.03,1851.2,54.74,4,Information Technology,S&P CSA,1992,52.08,49.53,61.98,2,450487.4,24590.4,35.42,9.94,0.341,Reasonable,KPMG
Apex Digital Co,1993,121.55,311.0,3366.2,2146.33,55.53,10,Information Technology,Sustainalytics,1993,51.87,56.84,52.72,1,440268.9,10198.6,25.61,14.38,0.302,None,—
Apex Digital Co,1994,113.19,546.45,3501.83,1657.56,57.37,13,Information Technology,MSCI,1994,55.65,52.77,60.47,1,613450.4,8323.2,26.93,19.81,0.518,Reasonable,ERM
Apex Digital Co,1995,225.81,550.53,3641.75,2374.92,55.53,10,Information Technology,Internal,1995,49.05,61.61,52.59,2,259521.2,41149.3,27.75,17.59,0.398,Limited,BSI
Apex Digital Co,1996,118.13,578.72,4145.66,3010.37,58.83,8,Information Technology,MSCI,1996,61.22,65.78,64.0,3,183381.8,29426.2,24.42,23.8,0.295,Limited,BSI
Apex Digital Co,1997,363.3,553.64,4227.71,2771.11,61.3,5,Information Technology,CDP,1997,65.49,69.09,61.22,2,437542.7,29534.0,41.5,21.08,0.236,None,—
Apex Digital Co,1998,200.09,333.26,5834.59,4264.65,60.18,11,Information Technology,Sustainalytics,1998,62.39,62.56,63.45,2,855381.5,20214.5,16.43,17.31,0.592,None,—
Apex Digital Co,1999,461.81,310.67,5094.22,3382.7,65.09,10,Information Technology,MSCI,1999,66.39,68.69,70.17,8,1067666.0,27605.9,47.58,24.39,0.05,Reasonable,BSI
Apex Digital Co,2000,271.59,893.75,6437.8,3524.81,68.45,8,Information Technology,Internal,2000,74.25,65.58,67.13,5,906374.9,11760.8,43.22,28.11,0.05,None,—
Apex Digital Co,2001,370.98,1345.23,8438.58,5463.33,67.58,10,Information Technology,Internal,2001,69.91,65.89,73.36,0,392954.6,84114.7,54.71,18.5,0.171,Limited,ERM
Apex Digital Co,2002,221.81,1301.44,6930.96,3926.38,70.81,12,Information Technology,CDP,2002,72.89,76.81,70.57,2,471041.8,88217.5,24.12,19.96,0.469,Limited,DNV
Apex Digital Co,2003,849.17,2429.92,9387.35,6480.81,72.01,12,Information Technology,CDP,2003,77.77,78.53,72.63,5,1067651.0,94307.7,47.36,21.08,0.05,None,—
Apex Digital Co,2004,306.98,644.35,10672.05,6263.86,74.44,14,Information Technology,MSCI,2004,84.55,82.06,69.46,2,1804477.7,40984.1,49.45,22.99,0.243,Limited,DNV
Apex Digital Co,2005,628.15,1668.47,10871.51,6266.89,78.55,10,Information Technology,Sustainalytics,2005,81.53,85.94,82.9,2,1808219.1,128581.1,40.33,30.57,0.331,Limited,EY
Apex Digital Co,2006,997.16,3307.17,12096.8,8547.01,77.13,14,Information Technology,Sustainalytics,2006,77.13,72.98,74.56,3,2980092.3,99748.2,47.03,38.01,0.132,Reasonable,ERM
Apex Digital Co,2007,1317.28,3856.3,16365.59,11278.23,80.32,13,Information Technology,MSCI,2007,74.65,73.19,78.35,0,1136766.0,175049.0,37.33,38.25,0.524,None,—
Apex Digital Co,2008,1237.45,4891.23,15815.57,10669.6,79.9,13,Information Technology,Sustainalytics,2008,88.28,87.85,82.4,5,666894.4,35208.4,48.03,27.91,0.117,Limited,—
Apex Digital Co,2009,2011.69,5956.24,15183.78,8182.86,85.16,14,Information Technology,CDP,2009,81.34,78.71,79.91,3,870331.6,132891.0,38.47,38.14,0.234,None,—
Apex Digital Co,2010,2362.88,1822.19,21799.52,10419.01,86.75,15,Information Technology,Internal,2010,86.4,93.54,88.93,6,1599555.3,94511.8,62.35,32.67,0.528,Reasonable,DNV
Apex Digital Co,2011,1361.48,7611.16,23260.61,14319.44,85.32,17,Information Technology,MSCI,2011,94.88,85.05,80.04,0,2180961.7,223516.1,48.7,31.66,0.22,Reasonable,Deloitte
Apex Digital Co,2012,4103.2,2815.43,27914.89,15177.58,86.38,19,Information Technology,CDP,2012,92.83,92.57,94.34,3,5119930.4,289472.8,57.7,41.52,0.05,Limited,DNV
Apex Digital Co,2013,1297.18,5193.38,26145.68,18679.71,89.77,15,Information Technology,CDP,2013,92.47,86.48,88.47,3,4186639.8,99518.6,58.3,34.81,0.05,Limited,Deloitte
Apex Digital Co,2014,2219.8,12538.94,28187.5,17096.33,93.1,15,Information Technology,S&P CSA,2014,98.0,98.0,98.0,1,6580375.5,367549.2,51.37,36.59,0.05,None,—
Apex Digital Co,2015,1678.67,5955.08,33674.01,19488.04,91.7,17,Information Technology,S&P CSA,2015,88.8,95.86,95.19,4,6970481.9,452541.5,60.37,38.58,0.05,Limited,Deloitte
Apex Digital Co,2016,3760.26,5573.6,37415.0,17962.55,95.0,19,Information Technology,S&P CSA,2016,98.0,92.45,97.62,5,3811262.8,516162.2,61.58,30.48,0.093,Limited,KPMG
Apex Digital Co,2017,5910.18,13591.32,37583.92,29190.73,95.0,18,Information Technology,MSCI,2017,92.28,98.0,98.0,2,5952130.1,558599.1,76.67,39.82,0.089,Limited,TUV Nord
Apex Digital Co,2018,4536.67,19668.61,44588.21,28707.98,95.0,19,Information Technology,CDP,2018,98.0,96.06,95.89,0,8208304.0,580822.6,69.43,53.11,0.05,None,—
Apex Digital Co,2019,10412.79,13184.47,47234.65,36433.35,95.0,17,Information Technology,Sustainalytics,2019,91.18,92.57,93.95,2,7628176.5,522721.0,59.81,38.82,0.417,Limited,KPMG
Apex Digital Co,2020,13280.26,18906.04,62019.99,28226.61,95.0,16,Information Technology,Sustainalytics,2020,98.0,96.1,98.0,1,15639803.2,321426.1,87.8,32.46,0.05,Limited,—
Apex Digital Co,2021,11340.98,18997.02,65440.94,46343.45,95.0,15,Information Technology,CDP,2021,98.0,90.93,98.0,0,13088695.9,763721.2,65.71,37.92,0.058,Reasonable,—
Apex Digital Co,2022,5046.76,14486.56,63118.23,40875.33,95.0,19,Information Technology,S&P CSA,2022,98.0,88.82,98.0,1,14494695.1,422883.1,75.16,47.01,0.05,None,—
Apex Digital Co,2023,14976.81,38322.79,75773.19,37069.68,95.0,20,Information Technology,Sustainalytics,2023,88.0,98.0,97.47,1,5089999.4,1183859.5,84.75,50.76,0.454,Reasonable,EY
Apex Digital Co,2024,23533.89,48039.24,92929.65,38768.88,95.0,20,Information Technology,Internal,2024,98.0,88.74,93.76,0,17849224.8,1014857.5,73.1,36.67,0.05,Limited,—
Ithaca Cybersecurity Industries,1989,69.42,149.96,2656.63,1269.61,76.93,4,Information Technology,Sustainalytics,1989,80.39,82.56,85.02,6,170560.2,12805.3,21.9,13.15,0.504,Reasonable,ERM
Ithaca Cybersecurity Industries,1990,70.16,346.15,2789.11,1682.74,80.16,4,Information Technology,S&P CSA,1990,75.22,76.87,86.67,2,295072.0,12616.1,28.91,18.05,0.502,Reasonable,ERM
Ithaca Cybersecurity Industries,1991,84.04,153.38,2735.83,1816.54,78.88,11,Information Technology,Sustainalytics,1991,77.34,79.04,83.88,0,216218.1,8914.8,27.58,6.35,0.837,Reasonable,ERM
Ithaca Cybersecurity Industries,1992,100.67,152.26,3209.51,2134.34,83.68,4,Information Technology,Sustainalytics,1992,84.26,84.45,92.82,1,129825.6,16997.1,18.86,17.25,0.354,Limited,DNV
Ithaca Cybersecurity Industries,1993,126.06,148.28,3601.52,2097.05,83.02,7,Information Technology,S&P CSA,1993,78.06,87.94,86.09,2,609981.7,28208.6,13.37,20.47,0.435,Reasonable,Deloitte
Ithaca Cybersecurity Industries,1994,130.46,515.73,3688.39,2255.82,82.21,8,Information Technology,MSCI,1994,83.65,89.37,82.12,3,722928.1,34299.6,26.91,20.11,0.05,Limited,DNV
Ithaca Cybersecurity Industries,1995,203.69,510.62,5541.24,2605.24,85.65,12,Information Technology,Sustainalytics,1995,80.88,88.08,86.72,0,332252.3,20622.2,15.63,17.07,0.588,Reasonable,TUV Nord
Ithaca Cybersecurity Industries,1996,319.29,461.11,5029.46,2987.65,86.54,9,Information Technology,S&P CSA,1996,84.25,92.57,92.95,2,230198.4,9975.2,25.51,23.3,0.593,Limited,—
Ithaca Cybersecurity Industries,1997,159.21,1062.74,5127.08,2478.47,86.4,9,Information Technology,S&P CSA,1997,92.46,78.9,86.83,4,492560.8,60733.6,27.6,17.51,0.292,Limited,Deloitte
Ithaca Cybersecurity Industries,1998,398.04,815.41,5907.11,3932.32,91.09,6,Information Technology,Internal,1998,88.89,93.84,94.71,5,1200168.3,66112.4,22.78,24.69,0.215,Reasonable,Deloitte
Ithaca Cybersecurity Industries,1999,658.88,1139.14,8463.22,3615.59,92.08,11,Information Technology,CDP,1999,98.0,94.55,98.0,1,1288468.8,60034.7,21.68,17.33,0.157,Limited,—
Ithaca Cybersecurity Industries,2000,652.87,1410.07,7465.78,5152.92,93.6,9,Information Technology,Sustainalytics,2000,98.0,93.28,88.47,0,1624142.9,56568.7,19.85,24.74,0.237,Reasonable,KPMG
Ithaca Cybersecurity Industries,2001,239.38,1409.01,7880.91,5303.43,91.07,12,Information Technology,MSCI,2001,91.97,94.6,97.73,2,1320033.1,34036.3,42.18,22.55,0.231,Reasonable,—
Ithaca Cybersecurity Industries,2002,562.69,2246.34,11542.72,7626.93,92.34,16,Information Technology,Internal,2002,90.5,95.2,90.93,1,1575309.0,97104.3,32.0,24.89,0.524,Limited,KPMG
Ithaca Cybersecurity Industries,2003,1176.77,1175.21,12254.69,6903.19,95.0,11,Information Technology,Internal,2003,92.83,87.11,92.16,2,1466241.7,104677.1,36.26,27.59,0.289,Limited,BSI
Ithaca Cybersecurity Industries,2004,1237.54,2087.01,11188.82,6989.77,95.0,14,Information Technology,CDP,2004,94.67,87.37,98.0,1,2136831.3,41968.7,37.04,25.44,0.593,Limited,BSI
Ithaca Cybersecurity Industries,2005,737.16,1169.18,14049.59,6933.11,95.0,12,Information Technology,Internal,2005,98.0,87.44,98.0,1,1787942.7,66719.0,49.64,25.3,0.05,Reasonable,TUV Nord
Ithaca Cybersecurity Industries,2006,1639.52,3934.81,15443.64,7547.45,95.0,15,Information Technology,Sustainalytics,2006,98.0,87.89,98.0,0,2078805.4,79641.4,51.77,43.03,0.347,None,—
Ithaca Cybersecurity Industries,2007,1601.93,1120.59,15892.48,8647.98,95.0,12,Information Technology,Internal,2007,88.79,88.35,94.95,3,1698942.7,174197.9,59.38,31.78,0.05,None,—
Ithaca Cybersecurity Industries,2008,1784.88,5655.89,22339.49,13300.18,95.0,15,Information Technology,MSCI,2008,98.0,92.12,98.0,0,2545941.3,135450.8,57.37,32.13,0.38,Limited,EY
Ithaca Cybersecurity Industries,2009,2230.35,2287.7,20650.12,12086.29,95.0,9,Information Technology,Sustainalytics,2009,98.0,94.34,97.14,2,1411017.5,259222.3,55.87,35.8,0.25,Limited,Deloitte
Ithaca Cybersecurity Industries,2010,1993.25,6524.81,23513.96,12479.45,95.0,14,Information Technology,S&P CSA,2010,98.0,96.36,98.0,2,2640924.0,129401.3,30.57,33.56,0.076,Limited,TUV Nord
Ithaca Cybersecurity Industries,2011,3529.83,4111.31,25744.09,11015.15,95.0,17,Information Technology,Internal,2011,98.0,87.57,95.48,2,2535508.7,332841.2,39.3,37.08,0.44,None,—
Ithaca Cybersecurity Industries,2012,1138.13,3362.16,29540.13,13583.1,95.0,12,Information Technology,S&P CSA,2012,96.43,93.58,98.0,3,6108043.0,244602.0,46.14,37.56,0.206,Limited,—
Ithaca Cybersecurity Industries,2013,5836.31,8790.97,34678.19,19875.49,95.0,14,Information Technology,Internal,2013,98.0,89.09,98.0,3,7837090.9,200513.1,44.96,29.51,0.05,Limited,Deloitte
Ithaca Cybersecurity Industries,2014,2480.86,3936.72,37955.65,22540.07,95.0,17,Information Technology,Sustainalytics,2014,90.78,93.18,97.86,2,3746482.7,255536.4,52.51,33.85,0.186,None,—
Ithaca Cybersecurity Industries,2015,2633.49,5042.99,40777.57,19475.13,95.0,15,Information Technology,CDP,2015,98.0,91.11,91.45,5,5145898.0,483899.0,59.69,41.09,0.328,Limited,KPMG
Ithaca Cybersecurity Industries,2016,8248.72,14014.68,52798.94,26145.01,95.0,18,Information Technology,Internal,2016,90.55,93.65,94.24,2,9770886.9,425914.4,61.38,31.96,0.132,Limited,—
Ithaca Cybersecurity Industries,2017,9820.57,16267.69,46240.43,26659.92,95.0,19,Information Technology,CDP,2017,94.72,98.0,93.85,5,3704331.7,381609.5,68.25,26.67,0.05,Reasonable,BSI
Ithaca Cybersecurity Industries,2018,4604.46,25423.39,54101.39,27876.14,95.0,19,Information Technology,Sustainalytics,2018,97.53,93.25,96.99,7,9742802.9,134668.7,60.04,33.09,0.447,Limited,Deloitte
Ithaca Cybersecurity Industries,2019,5354.49,8013.69,53188.86,40523.29,95.0,17,Information Technology,MSCI,2019,94.82,96.24,98.0,3,13473325.4,930914.5,65.71,43.63,0.064,Limited,TUV Nord
Ithaca Cybersecurity Industries,2020,8892.71,24416.93,67195.1,35468.18,95.0,20,Information Technology,Sustainalytics,2020,98.0,88.79,90.78,3,3934587.4,616380.6,53.09,40.08,0.05,Reasonable,KPMG
Ithaca Cybersecurity Industries,2021,8491.74,40407.99,68317.31,41748.04,95.0,16,Information Technology,Sustainalytics,2021,98.0,98.0,89.79,0,8917754.4,1106145.0,75.97,44.39,0.05,Reasonable,EY
Ithaca Cybersecurity Industries,2022,7629.04,47048.71,84045.1,53866.95,95.0,18,Information Technology,Internal,2022,89.96,95.7,98.0,1,9665548.3,1320897.4,57.18,40.57,0.445,Reasonable,—
Ithaca Cybersecurity Industries,2023,10307.9,38431.37,80533.32,45294.47,95.0,19,Information Technology,Sustainalytics,2023,98.0,98.0,98.0,3,22752815.3,1486199.8,73.63,58.0,0.05,Reasonable,EY
Ithaca Cybersecurity Industries,2024,9896.41,30381.6,96495.43,72300.66,95.0,20,Information Technology,Sustainalytics,2024,95.91,89.38,92.31,2,10876688.5,1621363.5,95.0,41.16,0.05,Limited,DNV
Petra Analytics,1989,77.83,616.84,7963.94,5200.69,67.55,5,Information Technology,CDP,1989,79.02,73.22,61.99,2,907799.0,28438.1,17.65,7.11,0.991,None,—
Petra Analytics,1990,416.96,470.73,7791.48,4155.55,65.69,5,Information Technology,Internal,1990,73.26,62.73,67.52,2,897874.9,28210.6,18.73,20.7,0.548,None,—
Petra Analytics,1991,231.41,1122.78,11029.47,6900.61,65.93,4,Information Technology,Sustainalytics,1991,76.67,70.06,67.15,4,1396432.1,59266.4,19.47,23.49,0.199,Limited,ERM
Petra Analytics,1992,142.51,1067.29,9960.56,4309.63,68.42,7,Information Technology,Sustainalytics,1992,61.21,71.46,67.56,2,831145.1,75303.5,37.97,17.0,0.671,Reasonable,DNV
Petra Analytics,1993,659.56,672.34,10006.32,7682.42,72.02,9,Information Technology,Sustainalytics,1993,83.28,67.54,81.31,0,462706.0,20516.4,20.69,17.7,0.299,Reasonable,DNV
Petra Analytics,1994,842.1,1859.67,12302.93,7808.67,75.03,3,Information Technology,MSCI,1994,73.63,74.14,81.98,4,1980659.3,45501.2,42.73,14.95,0.553,None,—
Petra Analytics,1995,291.57,805.14,14193.9,10337.41,73.61,8,Information Technology,S&P CSA,1995,66.85,81.54,74.67,1,2353449.2,36419.3,26.45,11.43,0.467,Limited,Deloitte
Petra Analytics,1996,715.09,2049.07,15891.64,10119.83,76.38,10,Information Technology,Sustainalytics,1996,75.11,78.96,72.33,1,1350493.6,106625.9,31.5,28.49,0.685,None,—
Petra Analytics,1997,814.65,1631.29,18664.7,12020.28,73.86,11,Information Technology,S&P CSA,1997,79.33,68.28,76.87,0,788064.8,113785.3,42.78,13.69,0.609,Limited,—
Petra Analytics,1998,1227.29,2374.04,22007.97,12891.36,77.57,10,Information Technology,MSCI,1998,74.0,81.77,80.46,0,1862471.6,141110.9,27.2,25.75,0.425,Reasonable,ERM
Petra Analytics,1999,1668.16,1085.24,19370.81,11363.73,79.78,9,Information Technology,Internal,1999,82.44,73.48,81.03,0,3342229.4,150897.5,25.17,27.91,0.613,Reasonable,KPMG
Petra Analytics,2000,1070.04,3366.68,26001.1,11469.64,82.84,9,Information Technology,CDP,2000,89.42,89.31,82.83,1,1960518.6,141896.1,33.96,23.73,0.569,Reasonable,EY
Petra Analytics,2001,1060.74,4333.17,28805.38,17284.65,84.12,8,Information Technology,CDP,2001,93.36,85.73,92.07,4,1278858.7,87541.7,21.96,23.17,0.372,Limited,EY
Petra Analytics,2002,1298.31,6493.01,26614.15,15825.18,85.45,8,Information Technology,S&P CSA,2002,93.0,78.93,82.07,0,5945246.1,108033.8,42.93,22.65,0.481,Limited,KPMG
Petra Analytics,2003,2270.78,7611.18,32721.11,19599.01,87.31,14,Information Technology,MSCI,2003,87.28,88.02,88.08,1,1963168.2,226818.8,46.45,31.32,0.342,None,—
Petra Analytics,2004,3708.63,4811.42,35726.78,19751.71,85.94,15,Information Technology,S&P CSA,2004,93.66,80.69,94.15,0,6589010.7,214912.9,37.04,26.76,0.259,Limited,KPMG
