company,year,sector,roa,asset_turnover,working_capital,working_cap_turnover,net_debt_to_ebitda,interest_coverage,fcf,ebitda_margin,esg_capex_pct,green_assets_pct,scope1_2_emissions,esg_score,carbon_intensity_per_revenue,esg_capex_per_revenue
Rampart Pharma Intermediates Corp,2008,Chemicals (Specialty),0.017112,0.348041,1428.25,6.187,3.0164,2.5838,675.09,0.262166,0.608351,0.119409,106987.32,78.53,12.1074,0.084402
Rampart Pharma Intermediates Corp,2009,Chemicals (Specialty),0.037016,0.360595,1710.69,5.4606,3.0238,2.0861,534.35,0.237308,1.60907,0.125839,149681.01,81.19,16.0233,0.169637
Rampart Pharma Intermediates Corp,2010,Chemicals (Specialty),0.026539,0.355002,1634.65,6.5851,2.9694,2.3427,1084.69,0.231669,1.654377,0.144749,134575.02,77.56,12.502,0.111632
Rampart Pharma Intermediates Corp,2011,Chemicals (Specialty),0.039115,0.360203,1422.04,8.1956,6.0397,1.4639,538.26,0.160407,1.944974,0.153407,127912.13,82.7,10.9754,0.171204
Rampart Pharma Intermediates Corp,2012,Chemicals (Specialty),0.034931,0.321661,3104.14,3.728,5.4509,1.7211,-3.25,0.191191,1.507173,0.159233,175289.24,81.47,15.1476,0.198463
Rampart Pharma Intermediates Corp,2013,Chemicals (Specialty),0.022388,0.31218,342.75,35.1457,3.7126,4.2183,1239.69,0.250667,1.739996,0.160457,163054.85,83.74,13.5358,0.214445
Rampart Pharma Intermediates Corp,2014,Chemicals (Specialty),0.038526,0.358816,4006.59,3.728,3.6155,2.4569,2047.73,0.276823,0.842854,0.038293,185232.68,85.57,12.4012,0.090356
Rampart Pharma Intermediates Corp,2015,Chemicals (Specialty),0.031335,0.357084,748.28,20.0939,5.5868,2.1303,192.84,0.148823,1.653764,0.170205,192597.93,83.58,12.8092,0.157588
Rampart Pharma Intermediates Corp,2016,Chemicals (Specialty),0.033908,0.370811,-4221.92,-3.9102,4.0806,1.817,153.44,0.203749,1.695025,0.087776,234025.55,85.17,14.176,0.233809
Rampart Pharma Intermediates Corp,2017,Chemicals (Specialty),0.035177,0.380531,725.94,26.8696,3.3919,2.5623,531.0,0.216596,0.763602,0.09376,214085.97,84.73,10.9755,0.088851
Rampart Pharma Intermediates Corp,2018,Chemicals (Specialty),0.03063,0.328524,-6448.5,-2.8691,5.0428,1.6721,2550.59,0.234556,2.646978,0.185396,186782.27,84.68,10.0955,0.1844
Rampart Pharma Intermediates Corp,2019,Chemicals (Specialty),0.028613,0.367337,3529.76,6.3204,3.6668,2.6086,1300.21,0.160248,2.410821,0.11177,262668.59,84.88,11.7739,0.198655
Rampart Pharma Intermediates Corp,2020,Chemicals (Specialty),0.03092,0.369773,-5759.15,-3.9046,5.1115,2.0053,641.27,0.225393,1.025565,0.096889,230099.2,88.56,10.2325,0.130924
Rampart Pharma Intermediates Corp,2021,Chemicals (Specialty),0.037771,0.389384,8717.21,3.1442,2.0452,4.1989,2273.58,0.27138,0.848615,0.176983,222854.51,88.37,8.1309,0.115573
Rampart Pharma Intermediates Corp,2022,Chemicals (Specialty),0.050451,0.398274,3811.64,7.4483,3.0649,3.4696,1038.86,0.19363,2.625325,0.241227,328113.07,86.99,11.5573,0.277625
Rampart Pharma Intermediates Corp,2023,Chemicals (Specialty),0.038438,0.418353,3207.39,10.1306,4.0972,2.7735,2086.07,0.21935,0.674906,0.082584,244162.69,91.29,7.5143,0.079569
Rampart Pharma Intermediates Corp,2024,Chemicals (Specialty),0.028532,0.35822,4220.69,7.6828,3.2049,2.8253,2444.14,0.234205,2.220031,0.1766,313294.41,89.85,9.6617,0.18737
Rampart Steel Co,1989,Steel & Metals,0.032308,0.310307,405.21,2.2257,2.2097,3.3268,67.28,0.279497,0.3205,0.057622,89545.6,49.39,99.2888,0.034706
Rampart Steel Co,1990,Steel & Metals,0.028113,0.302533,-174.73,-5.6519,3.9653,1.4995,49.2,0.218579,0.374753,0.044276,128902.9,49.39,130.5267,0.051764
Rampart Steel Co,1991,Steel & Metals,0.048315,0.303749,436.22,2.4091,4.419,2.5858,99.23,0.26995,0.39777,0.029976,123129.77,47.42,117.166,0.047854
Rampart Steel Co,1992,Steel & Metals,0.014979,0.314548,282.81,4.1931,6.1133,2.7981,44.42,0.171566,0.224151,0.035398,87933.4,48.22,74.1528,0.026673
Rampart Steel Co,1993,Steel & Metals,0.028785,0.338896,296.24,4.2902,4.4766,1.951,24.62,0.215952,0.367384,0.080715,103602.74,51.14,81.5173,0.044456
Rampart Steel Co,1994,Steel & Metals,0.035544,0.327831,162.46,8.0628,3.6564,3.0621,161.12,0.234258,0.86253,0.091195,122140.18,49.85,93.2453,0.071946
Rampart Steel Co,1995,Steel & Metals,0.026809,0.340035,698.37,2.0842,3.1963,3.5346,89.13,0.232103,0.272348,0.083518,128260.08,53.06,88.1173,0.035395
Rampart Steel Co,1996,Steel & Metals,0.044416,0.347011,310.72,4.8682,3.4077,3.2043,124.7,0.227344,0.434231,0.094718,149164.09,54.95,98.6118,0.039567
Rampart Steel Co,1997,Steel & Metals,0.03203,0.360004,292.74,5.7684,3.3672,2.7435,50.36,0.172297,0.718905,0.082411,172284.57,54.22,102.025,0.080058
Rampart Steel Co,1998,Steel & Metals,0.045385,0.345584,-149.56,-11.9987,4.6127,2.4183,108.12,0.217122,0.832132,0.077027,127102.46,54.16,70.8281,0.072677
Rampart Steel Co,1999,Steel & Metals,0.033909,0.34587,69.01,26.8044,3.9563,2.4119,134.69,0.230753,1.021611,0.036039,121620.44,52.89,65.749,0.092768
Rampart Steel Co,2000,Steel & Metals,0.045659,0.343204,-118.23,-16.5757,3.4399,2.3801,-17.63,0.166206,0.240189,0.106654,173422.86,55.28,88.4928,0.028483
Rampart Steel Co,2001,Steel & Metals,0.012683,0.305635,641.89,3.0398,5.8837,1.4528,5.07,0.151051,0.504245,0.025456,157373.99,58.66,80.655,0.06271
Rampart Steel Co,2002,Steel & Metals,0.031195,0.35425,481.37,4.581,4.3281,2.9953,-12.83,0.191498,0.348619,0.053917,169740.92,57.83,76.9751,0.047163
Rampart Steel Co,2003,Steel & Metals,0.039661,0.319038,104.0,21.2494,3.558,1.7219,188.49,0.227445,0.883023,0.081501,192872.05,59.88,87.2748,0.089767
Rampart Steel Co,2004,Steel & Metals,0.030104,0.33274,-59.28,-41.0221,4.0498,3.2767,334.02,0.214825,2.064059,0.02751,210258.24,56.86,86.4623,0.12932
Rampart Steel Co,2005,Steel & Metals,0.023251,0.305598,607.16,4.1124,3.4751,1.7963,236.82,0.254698,1.478184,0.026834,218075.91,57.89,87.3394,0.12035
Rampart Steel Co,2006,Steel & Metals,0.035146,0.308432,-213.4,-11.9345,3.9714,3.1749,131.48,0.255408,1.230456,0.042057,219020.54,58.33,85.9973,0.162787
Rampart Steel Co,2007,Steel & Metals,0.022001,0.344739,166.56,17.3111,5.5055,1.9975,-47.04,0.161979,0.832586,0.052677,190236.67,62.15,65.9781,0.113959
Rampart Steel Co,2008,Steel & Metals,0.034637,0.323041,805.81,3.7611,4.2154,2.5179,382.89,0.237225,2.389767,0.034307,211342.73,64.68,69.7337,0.169531
Rampart Steel Co,2009,Steel & Metals,0.041138,0.352741,1668.98,2.0626,2.2442,2.5036,134.54,0.227311,0.978118,0.044089,211742.3,61.54,61.5081,0.130756
Rampart Steel Co,2010,Steel & Metals,0.018931,0.319936,983.98,3.4769,3.4299,3.7003,120.18,0.224362,0.837875,0.048956,218326.18,65.59,63.8155,0.098673
Rampart Steel Co,2011,Steel & Metals,0.025551,0.327635,-154.09,-23.8166,3.2396,2.8956,367.04,0.288357,0.384836,0.087335,242159.5,66.05,65.9853,0.040592
Rampart Steel Co,2012,Steel & Metals,0.025458,0.351984,861.06,4.9074,4.8164,2.1005,125.97,0.144346,0.729178,0.107245,245432.1,61.84,58.0829,0.056333
Rampart Steel Co,2013,Steel & Metals,0.028418,0.343279,824.72,5.2198,7.7195,1.685,76.92,0.136526,1.645129,0.076198,227915.97,66.11,52.9433,0.141178
Rampart Steel Co,2014,Steel & Metals,0.028011,0.325666,452.55,9.0577,2.6937,1.7431,346.27,0.201962,1.682405,0.090472,297980.76,64.8,72.6953,0.151862
Rampart Steel Co,2015,Steel & Metals,0.015805,0.331936,401.49,11.9983,4.4424,2.1195,179.94,0.199258,0.389242,0.126385,280491.37,64.07,58.2269,0.050791
Rampart Steel Co,2016,Steel & Metals,0.042106,0.330445,390.98,12.1224,3.0523,2.1153,456.31,0.247952,1.378618,0.089484,276052.73,65.84,58.2435,0.131331
Rampart Steel Co,2017,Steel & Metals,0.037011,0.342362,2817.2,1.8813,3.2171,3.1971,392.84,0.236445,1.848956,0.106234,370973.98,67.59,69.9961,0.177339
Rampart Steel Co,2018,Steel & Metals,0.041835,0.328452,746.98,7.3468,3.0657,2.2729,302.03,0.222111,0.833686,0.157254,270811.27,68.43,49.3471,0.096904
Rampart Steel Co,2019,Steel & Metals,0.038696,0.340673,-383.53,-16.1447,5.223,2.6674,748.57,0.227013,1.666401,0.147921,377170.15,66.6,60.9127,0.14851
Rampart Steel Co,2020,Steel & Metals,0.039403,0.343202,389.16,16.9954,3.6703,2.2141,422.05,0.199294,2.504151,0.159838,330313.78,72.97,49.9421,0.221192
Rampart Steel Co,2021,Steel & Metals,0.031184,0.332706,1799.66,3.7406,5.6095,2.055,103.45,0.179364,0.759303,0.078365,324489.15,69.12,48.2026,0.105119
Rampart Steel Co,2022,Steel & Metals,0.015248,0.35469,-1477.57,-5.1739,3.9157,2.2587,925.19,0.205159,1.249465,0.079858,399929.78,73.61,52.3137,0.084031
Rampart Steel Co,2023,Steel & Metals,0.036762,0.374804,784.65,10.4292,4.4594,1.9041,222.18,0.162181,2.389732,0.173002,404154.41,69.28,49.388,0.188165
Rampart Steel Co,2024,Steel & Metals,0.021332,0.389324,2830.12,3.1787,2.3621,2.5876,371.81,0.235889,1.667286,0.087485,374824.54,75.4,41.6653,0.209352
Ravelin Pharma Intermediates Corp,1989,Chemicals (Specialty),0.028062,0.292242,72.55,20.1908,3.8102,1.3538,30.04,0.167322,0.201475,0.05217,35727.4,60.32,24.39,0.023306
Ravelin Pharma Intermediates Corp,1990,Chemicals (Specialty),0.030081,0.292132,221.63,6.7725,5.2025,1.1423,95.46,0.158294,0.848875,0.019663,28013.43,59.94,18.6632,0.060586
Ravelin Pharma Intermediates Corp,1991,Chemicals (Specialty),0.031144,0.311526,624.72,2.9192,2.9141,2.5624,184.6,0.277954,0.656729,0.03219,27861.6,61.02,15.2777,0.053754
Ravelin Pharma Intermediates Corp,1992,Chemicals (Specialty),0.026537,0.290515,470.49,3.7158,6.2704,1.8537,121.04,0.222058,0.795472,0.060682,40473.05,65.32,23.1507,0.089233
Ravelin Pharma Intermediates Corp,1993,Chemicals (Specialty),0.016329,0.325163,458.28,4.5577,5.8518,2.0421,168.15,0.182009,1.646782,0.092688,32612.22,64.83,15.6137,0.100446
Ravelin Pharma Intermediates Corp,1994,Chemicals (Specialty),0.02491,0.294044,-219.46,-9.556,4.7003,1.3853,32.3,0.200891,0.406031,0.076726,35024.2,66.75,16.7008,0.055022
Ravelin Pharma Intermediates Corp,1995,Chemicals (Specialty),0.023035,0.278387,-274.39,-8.2355,3.708,1.6497,140.28,0.191501,1.198746,0.065394,43600.87,65.65,19.2947,0.08971
Ravelin Pharma Intermediates Corp,1996,Chemicals (Specialty),0.029688,0.264128,568.1,4.0004,5.5098,2.0158,194.87,0.244337,1.128589,0.034028,35373.08,68.78,15.565,0.127484
Ravelin Pharma Intermediates Corp,1997,Chemicals (Specialty),0.024086,0.285892,-104.27,-25.319,6.2373,1.2848,103.64,0.218984,0.82428,0.09766,52910.5,70.31,20.0418,0.10956
Ravelin Pharma Intermediates Corp,1998,Chemicals (Specialty),0.029041,0.329441,305.17,10.6133,5.2229,1.9863,231.55,0.236218,0.531895,0.06359,54730.1,72.01,16.8979,0.071877
Ravelin Pharma Intermediates Corp,1999,Chemicals (Specialty),0.025829,0.305154,1545.74,2.1591,3.9774,2.0921,230.76,0.196042,0.822758,0.100843,43108.21,69.96,12.9167,0.093399
Ravelin Pharma Intermediates Corp,2000,Chemicals (Specialty),0.027944,0.305492,443.72,8.2958,5.138,2.0387,237.76,0.227995,1.105863,0.04437,58043.99,74.83,15.7685,0.127335
Ravelin Pharma Intermediates Corp,2001,Chemicals (Specialty),0.015981,0.328358,887.39,4.3313,3.763,3.8538,400.82,0.24863,1.150319,0.059267,57190.31,74.43,14.8794,0.15
Ravelin Pharma Intermediates Corp,2002,Chemicals (Specialty),0.031865,0.296918,807.4,4.6779,4.9408,2.1488,112.2,0.191571,0.393562,0.060793,58357.95,79.49,15.4512,0.049659
Ravelin Pharma Intermediates Corp,2003,Chemicals (Specialty),0.019221,0.300603,411.39,10.5894,3.7438,1.7808,235.28,0.210184,0.585841,0.087859,67266.49,78.12,15.4409,0.061905
Ravelin Pharma Intermediates Corp,2004,Chemicals (Specialty),0.014571,0.286688,847.46,5.3441,6.8536,1.7206,131.05,0.175139,1.075008,0.111931,73804.7,80.85,16.2965,0.120697
Ravelin Pharma Intermediates Corp,2005,Chemicals (Specialty),0.022945,0.297062,2516.08,1.9888,4.6003,2.7821,43.82,0.186392,0.597868,0.042755,67936.11,83.55,13.5762,0.082709
Ravelin Pharma Intermediates Corp,2006,Chemicals (Specialty),0.028285,0.323677,-147.49,-39.79,3.4626,2.1861,525.4,0.256517,1.363411,0.059765,78364.35,81.35,13.3531,0.149746
Ravelin Pharma Intermediates Corp,2007,Chemicals (Specialty),0.032567,0.311607,651.02,9.4913,7.2075,1.9552,-39.6,0.136991,0.519289,0.098611,74980.07,82.77,12.1346,0.058752
Ravelin Pharma Intermediates Corp,2008,Chemicals (Specialty),0.026021,0.311653,2570.76,2.5922,5.1817,2.0979,125.92,0.170621,0.686381,0.067611,102940.96,84.43,15.4474,0.089202
Ravelin Pharma Intermediates Corp,2009,Chemicals (Specialty),0.024865,0.31828,-898.59,-8.2321,5.8515,1.4938,-70.6,0.168618,0.738311,0.122432,107357.41,88.11,14.5131,0.089275
Ravelin Pharma Intermediates Corp,2010,Chemicals (Specialty),0.030397,0.301842,98.69,78.3471,4.1394,2.1366,607.37,0.224032,1.578477,0.097874,114694.59,89.67,14.8336,0.154755
Ravelin Pharma Intermediates Corp,2011,Chemicals (Specialty),0.029368,0.335974,3134.85,2.7396,3.4915,2.2903,722.95,0.224624,0.457421,0.061119,103752.43,91.38,12.081,0.05407
Ravelin Pharma Intermediates Corp,2012,Chemicals (Specialty),0.024308,0.319113,1521.81,5.8976,4.0011,2.7059,1106.39,0.210436,1.327867,0.109457,125393.28,89.98,13.9714,0.099159
Ravelin Pharma Intermediates Corp,2013,Chemicals (Specialty),0.017576,0.334204,-159.76,-66.1008,4.3028,2.1488,1619.07,0.240297,2.918758,0.118999,104199.87,90.92,9.8672,0.209498
Ravelin Pharma Intermediates Corp,2014,Chemicals (Specialty),0.029161,0.32004,2066.54,5.3124,5.75,1.5636,-297.47,0.171112,0.936648,0.172678,138577.19,93.23,12.6228,0.129973
Ravelin Pharma Intermediates Corp,2015,Chemicals (Specialty),0.018649,0.354678,4228.29,2.9767,2.6181,3.6193,652.4,0.243141,1.403438,0.064064,169308.19,92.01,13.4518,0.1658
Ravelin Pharma Intermediates Corp,2016,Chemicals (Specialty),0.024833,0.329412,2692.55,4.5976,8.1143,2.1854,553.67,0.128406,2.33548,0.106583,167192.22,95.0,13.5057,0.151173
Ravelin Pharma Intermediates Corp,2017,Chemicals (Specialty),0.029226,0.341685,937.58,15.1463,3.7002,2.8677,448.46,0.184095,1.295359,0.185992,185595.57,95.0,13.0693,0.146128
Ravelin Pharma Intermediates Corp,2018,Chemicals (Specialty),0.022846,0.296921,3253.86,4.2407,3.6914,2.0424,1345.36,0.228757,1.401267,0.131499,168533.11,95.0,12.2138,0.13963
Ravelin Pharma Intermediates Corp,2019,Chemicals (Specialty),0.025788,0.319868,6009.91,2.7927,4.231,3.0444,792.27,0.234538,0.693214,0.150488,178657.2,95.0,10.6444,0.089203
Ravelin Pharma Intermediates Corp,2020,Chemicals (Specialty),0.033918,0.326017,-360.24,-49.2337,3.2606,3.1559,2145.62,0.20745,1.955027,0.05773,178268.55,95.0,10.0512,0.124635
Ravelin Pharma Intermediates Corp,2021,Chemicals (Specialty),0.038794,0.342311,415.76,46.0164,3.7782,2.2749,820.32,0.182946,1.525003,0.128865,172983.75,95.0,9.0417,0.189653
Ravelin Pharma Intermediates Corp,2022,Chemicals (Specialty),0.023886,0.3138,3805.47,5.2859,3.2467,3.0704,2878.72,0.271815,1.383379,0.182697,200785.6,95.0,9.9817,0.099501
Ravelin Pharma Intermediates Corp,2023,Chemicals (Specialty),0.029782,0.343834,4276.32,5.6147,3.6624,3.3252,2608.31,0.259799,0.839684,0.083978,194887.78,95.0,8.1169,0.068894
Ravelin Pharma Intermediates Corp,2024,Chemicals (Specialty),0.049542,0.344234,-201.43,-125.9755,4.0181,3.6475,359.01,0.191506,0.653537,0.11057,241254.22,95.0,9.5075,0.089464
Sirius Mining Industries,1989,Mining,0.013216,0.283753,-9.24,-107.8128,5.5338,2.405,37.51,0.192242,0.781991,0.074232,79634.86,61.87,79.9394,0.099379
Sirius Mining Industries,1990,Mining,0.01804,0.243041,556.55,1.6402,5.5423,2.1,73.33,0.23379,1.071499,0.027236,73648.98,58.42,80.6785,0.107036
Sirius Mining Industries,1991,Mining,0.03037,0.284336,88.23,11.7901,5.0376,3.3319,50.3,0.221266,0.607845,0.052975,74906.88,61.26,72.0092,0.074041
Sirius Mining Industries,1992,Mining,0.020857,0.274164,203.71,5.4164,5.3125,2.1882,77.2,0.224927,0.668557,0.051186,77729.97,63.09,70.4471,0.083326
Sirius Mining Industries,1993,Mining,0.01921,0.282362,347.82,3.5992,5.2002,1.5053,119.86,0.185546,1.265143,0.067981,102144.67,61.46,81.5937,0.099938
Sirius Mining Industries,1994,Mining,0.016881,0.271041,43.48,28.6401,3.375,2.131,169.0,0.292772,1.499816,0.070543,80254.39,63.85,64.4474,0.098123
Sirius Mining Industries,1995,Mining,0.040942,0.316591,242.21,6.106,3.4161,3.2272,81.27,0.208433,0.733039,0.025549,104380.03,65.24,70.5776,0.069624
Sirius Mining Industries,1996,Mining,0.020922,0.281744,-159.22,-9.3019,4.4079,1.8472,201.56,0.283461,0.454244,0.043822,93660.97,67.96,63.2396,0.049033
Sirius Mining Industries,1997,Mining,0.026493,0.248757,565.0,2.5125,3.7575,1.5555,180.82,0.266156,1.121092,0.059106,107457.65,63.78,75.6968,0.072
Sirius Mining Industries,1998,Mining,0.02772,0.292624,527.44,3.3172,5.1686,1.6826,146.68,0.208915,1.517525,0.093798,97210.89,68.52,55.5615,0.10344
Sirius Mining Industries,1999,Mining,0.014008,0.282838,81.58,22.0131,3.9194,2.187,267.39,0.242339,1.419314,0.066631,119263.33,67.38,66.4113,0.10099
Sirius Mining Industries,2000,Mining,0.011579,0.268177,288.13,6.413,4.5864,2.3524,72.72,0.263841,1.011451,0.066302,118957.94,68.15,64.3788,0.13815
Sirius Mining Industries,2001,Mining,0.021963,0.298308,23.88,88.7642,3.2867,3.3714,196.7,0.247692,1.770595,0.048758,116770.3,72.97,55.0884,0.158684
Sirius Mining Industries,2002,Mining,0.020371,0.267355,424.15,4.607,4.0948,1.741,159.55,0.223232,1.480646,0.035906,123459.0,68.1,63.1804,0.173632
Sirius Mining Industries,2003,Mining,0.015346,0.303491,410.23,5.5386,3.5239,2.513,127.26,0.247617,0.443919,0.119905,119150.78,69.14,52.4408,0.05285
Sirius Mining Industries,2004,Mining,0.024745,0.291318,601.85,3.9184,7.244,1.988,48.19,0.183152,0.475634,0.083731,150258.28,70.47,63.7144,0.051732
Sirius Mining Industries,2005,Mining,0.025344,0.268432,1256.3,1.9622,4.9847,2.5786,238.14,0.223977,0.496564,0.073714,143309.36,70.85,58.136,0.05657
Sirius Mining Industries,2006,Mining,0.025397,0.316758,8.66,334.3649,4.2556,2.5268,376.7,0.293007,0.394465,0.028856,152476.72,74.11,52.6581,0.054293
Sirius Mining Industries,2007,Mining,0.031909,0.317545,954.05,3.2296,3.2128,1.6485,327.7,0.234541,2.44857,0.058682,136542.63,77.89,44.3146,0.154748
Sirius Mining Industries,2008,Mining,0.019394,0.316563,1479.7,2.3377,2.5591,3.722,377.17,0.298091,0.495564,0.123604,174342.49,74.05,50.4005,0.052802
Sirius Mining Industries,2009,Mining,0.024228,0.291686,-684.1,-5.0899,4.6787,1.5507,174.9,0.179404,1.962476,0.052422,197969.28,74.2,56.8555,0.15696
Sirius Mining Industries,2010,Mining,0.018282,0.267575,28.79,117.0254,6.4472,1.648,306.44,0.194636,2.882676,0.124642,170049.07,75.2,50.4722,0.216374
Sirius Mining Industries,2011,Mining,0.018689,0.297132,262.25,15.1809,4.7211,2.3968,145.55,0.204926,0.552869,0.103374,205325.09,80.11,51.5737,0.065023
Sirius Mining Industries,2012,Mining,0.028982,0.280959,-520.74,-7.4211,5.6401,1.4387,405.52,0.222593,3.737328,0.089369,196340.28,79.78,50.8067,0.247452
Sirius Mining Industries,2013,Mining,0.023669,0.285592,-441.42,-9.7301,3.8013,3.0852,713.91,0.280295,2.370843,0.109241,204608.58,83.37,47.6382,0.142597
Sirius Mining Industries,2014,Mining,0.020758,0.276076,-636.98,-6.9306,5.7075,1.7916,222.56,0.192277,1.697556,0.148333,216747.3,83.25,49.0969,0.182369
Sirius Mining Industries,2015,Mining,0.024745,0.328428,-1152.75,-4.5175,3.776,1.63,244.69,0.201338,2.216338,0.098357,263086.93,80.22,50.5202,0.220218
Sirius Mining Industries,2016,Mining,0.022588,0.284002,-119.14,-40.4198,3.853,2.5446,118.91,0.217335,1.238392,0.060912,251178.72,82.56,52.1593,0.168649
Sirius Mining Industries,2017,Mining,0.033594,0.305326,-598.91,-9.1398,6.6468,1.2911,590.49,0.19469,1.612149,0.090808,296712.8,82.0,54.2051,0.107881
Sirius Mining Industries,2018,Mining,0.025254,0.31978,-247.85,-26.2003,5.3557,1.9036,343.31,0.197057,1.838887,0.073327,318409.79,85.25,49.0333,0.169278
Sirius Mining Industries,2019,Mining,0.030528,0.342007,-20.67,-334.223,4.4457,3.41,560.84,0.204711,0.96024,0.086732,331763.97,85.4,48.0233,0.068764
Sirius Mining Industries,2020,Mining,0.028178,0.31878,-1623.01,-4.1813,4.557,1.6568,599.79,0.205262,2.62628,0.165417,269162.69,84.91,39.6624,0.237382
Sirius Mining Industries,2021,Mining,0.022508,0.347987,-691.91,-11.3332,4.779,1.3786,382.11,0.172433,1.07918,0.18204,341422.38,90.63,43.5403,0.091582
Sirius Mining Industries,2022,Mining,0.019712,0.30453,3397.22,2.3684,5.0624,1.7161,769.64,0.184532,3.843586,0.157517,315794.83,88.15,39.2487,0.249733
Sirius Mining Industries,2023,Mining,0.032588,0.276133,1538.6,4.9359,4.8876,2.3409,317.58,0.202149,1.077658,0.12126,307642.66,87.53,40.5095,0.120326
Sirius Mining Industries,2024,Mining,0.032111,0.315487,3266.03,2.6439,5.3582,1.7518,548.44,0.216267,1.329935,0.1972,289157.48,90.58,33.4862,0.11088
Sirius Technologies Co,1989,Information Technology,0.012182,0.257199,89.99,17.8324,3.1631,1.6155,225.6,0.251623,1.24885,0.02826,6302.3,75.72,3.9273,0.101512
Sirius Technologies Co,1990,Information Technology,0.015806,0.267455,-294.94,-6.43,5.9419,1.855,55.28,0.167939,1.30587,0.058943,7029.81,77.91,3.7068,0.104637
Sirius Technologies Co,1991,Information Technology,0.022083,0.280872,202.47,11.5334,6.7698,1.0566,22.54,0.161475,0.400764,0.03269,8682.35,78.66,3.7181,0.042708
